id,company_job,skill,is_deleted,create_date
1356,523,4041,0,2026-07-06 16:03:12
1357,525,17686,0,2026-07-06 16:03:12
1358,525,17684,0,2026-07-06 16:03:12
1359,525,17663,0,2026-07-06 16:03:12
1360,525,17605,0,2026-07-06 16:03:12
1361,525,17679,0,2026-07-06 16:03:12
1362,525,17672,0,2026-07-06 16:03:12
1363,525,17670,0,2026-07-06 16:03:12
1364,525,17676,0,2026-07-06 16:03:12
1365,526,18479,0,2026-07-06 16:03:12
1366,526,17686,0,2026-07-06 16:03:12
1367,526,17684,0,2026-07-06 16:03:12
1368,526,17663,0,2026-07-06 16:03:12
1369,527,5751,0,2026-07-06 16:03:12
1370,527,5753,0,2026-07-06 16:03:12
1371,527,17549,0,2026-07-06 16:03:12
1372,527,18036,0,2026-07-06 16:03:12
1373,528,11,0,2026-07-06 16:03:12
1374,528,18484,0,2026-07-06 16:03:12
1375,529,18485,0,2026-07-06 16:03:12
1376,529,18486,0,2026-07-06 16:03:12
1377,530,17686,0,2026-07-06 16:03:12
1378,531,17686,0,2026-07-06 16:03:12
1379,532,17686,0,2026-07-06 16:03:12
1380,537,17686,0,2026-07-06 16:03:12
1381,542,17227,0,2026-07-06 16:03:12
1382,542,18390,0,2026-07-06 16:03:12
1383,542,2683,0,2026-07-06 16:03:12
1384,542,2677,0,2026-07-06 16:03:12
1385,542,8807,0,2026-07-06 16:03:12
1386,542,18518,0,2026-07-06 16:03:12
1387,543,117,0,2026-07-06 16:03:12
1388,543,1316,0,2026-07-06 16:03:12
1389,543,17539,0,2026-07-06 16:03:12
1390,543,18519,0,2026-07-06 16:03:12
1391,543,17357,0,2026-07-06 16:03:12
1392,544,1494,0,2026-07-06 16:03:12
1393,544,1495,0,2026-07-06 16:03:12
1394,545,18543,0,2026-07-06 16:03:12
1395,545,18544,0,2026-07-06 16:03:12
1396,545,18545,0,2026-07-06 16:03:12
1397,545,18546,0,2026-07-06 16:03:12
1398,546,18547,0,2026-07-06 16:03:12
1399,546,18548,0,2026-07-06 16:03:12
1400,547,12586,0,2026-07-06 16:03:12
1401,547,12589,0,2026-07-06 16:03:12
1402,548,15165,0,2026-07-06 16:03:12
1403,548,15167,0,2026-07-06 16:03:12
1404,549,18236,0,2026-07-06 16:03:12
1405,551,18545,0,2026-07-06 16:03:12
1406,552,7777,0,2026-07-06 16:03:12
1407,552,18545,0,2026-07-06 16:03:12
1408,552,6293,0,2026-07-06 16:03:12
1409,554,18564,0,2026-07-06 16:03:12
1410,555,16190,0,2026-07-06 16:03:12
1411,555,18565,0,2026-07-06 16:03:12
1412,555,18566,0,2026-07-06 16:03:12
1413,556,3481,0,2026-07-06 16:03:12
1414,556,2676,0,2026-07-06 16:03:12
1415,557,17612,0,2026-07-06 16:03:12
1416,557,17605,0,2026-07-06 16:03:12
1417,557,17610,0,2026-07-06 16:03:12
1418,557,18571,0,2026-07-06 16:03:12
1419,558,4280,0,2026-07-06 16:03:12
1420,558,17460,0,2026-07-06 16:03:12
1421,559,18582,0,2026-07-06 16:03:12
1422,559,18583,0,2026-07-06 16:03:12
1423,559,18585,0,2026-07-06 16:03:12
1424,560,18586,0,2026-07-06 16:03:12
1425,560,9841,0,2026-07-06 16:03:12
1426,560,18437,0,2026-07-06 16:03:12
1427,561,2773,0,2026-07-06 16:03:12
1428,561,18587,0,2026-07-06 16:03:12
1429,561,2774,0,2026-07-06 16:03:12
1430,561,2777,0,2026-07-06 16:03:12
1431,562,18540,0,2026-07-06 16:03:12
1432,562,18477,0,2026-07-06 16:03:12
1433,562,17449,0,2026-07-06 16:03:12
1434,562,18588,0,2026-07-06 16:03:12
1435,562,18589,0,2026-07-06 16:03:12
1436,563,116,0,2026-07-06 16:03:12
1437,563,17539,0,2026-07-06 16:03:12
1438,563,18110,0,2026-07-06 16:03:12
1439,564,18598,0,2026-07-06 16:03:12
1440,565,17509,0,2026-07-06 16:03:12
1441,565,18607,0,2026-07-06 16:03:12
1442,566,18609,0,2026-07-06 16:03:12
1443,566,18610,0,2026-07-06 16:03:12
1444,566,18611,0,2026-07-06 16:03:12
1445,566,18612,0,2026-07-06 16:03:12
1446,566,18613,0,2026-07-06 16:03:12
1447,567,17684,0,2026-07-06 16:03:12
1448,568,18665,0,2026-07-06 16:03:12
1449,568,18666,0,2026-07-06 16:03:12
1450,568,17887,0,2026-07-06 16:03:12
1451,568,18667,0,2026-07-06 16:03:12
1452,568,18668,0,2026-07-06 16:03:12
1453,568,18669,0,2026-07-06 16:03:12
1454,568,18670,0,2026-07-06 16:03:12
1455,568,18671,0,2026-07-06 16:03:12
1456,568,18672,0,2026-07-06 16:03:12
1457,569,13756,0,2026-07-06 16:03:12
1458,569,14238,0,2026-07-06 16:03:12
1459,569,4708,0,2026-07-06 16:03:12
1460,569,3032,0,2026-07-06 16:03:12
1461,571,18676,0,2026-07-06 16:03:12
1462,572,18744,0,2026-07-06 16:03:12
1463,573,18743,0,2026-07-06 16:03:12
1464,573,8807,0,2026-07-06 16:03:12
1465,574,18280,0,2026-07-06 16:03:12
1466,574,14385,0,2026-07-06 16:03:12
1467,574,17227,0,2026-07-06 16:03:12
1468,575,17859,0,2026-07-06 16:03:12
1469,575,8807,0,2026-07-06 16:03:12
1470,575,18565,0,2026-07-06 16:03:12
1471,575,17857,0,2026-07-06 16:03:12
1472,575,17370,0,2026-07-06 16:03:12
1473,575,18745,0,2026-07-06 16:03:12
1474,575,18746,0,2026-07-06 16:03:12
1475,575,18747,0,2026-07-06 16:03:12
1476,575,14274,0,2026-07-06 16:03:12
1477,575,18120,0,2026-07-06 16:03:12
1478,575,9435,0,2026-07-06 16:03:12
1479,575,17469,0,2026-07-06 16:03:12
1480,575,2110,0,2026-07-06 16:03:12
1481,575,4716,0,2026-07-06 16:03:12
1482,575,2860,0,2026-07-06 16:03:12
1483,575,17463,0,2026-07-06 16:03:12
1484,575,3831,0,2026-07-06 16:03:12
1485,575,18280,0,2026-07-06 16:03:12
1486,576,18676,0,2026-07-06 16:03:12
1487,577,18759,0,2026-07-06 16:03:12
1488,578,18760,0,2026-07-06 16:03:12
1489,579,18761,0,2026-07-06 16:03:12
1490,580,17676,0,2026-07-06 16:03:12
1491,580,18467,0,2026-07-06 16:03:12
1492,580,18768,0,2026-07-06 16:03:12
1493,580,8191,0,2026-07-06 16:03:12
1494,580,17306,0,2026-07-06 16:03:12
1495,580,18769,0,2026-07-06 16:03:12
1496,580,17485,0,2026-07-06 16:03:12
1497,581,17599,0,2026-07-06 16:03:12
1498,581,4089,0,2026-07-06 16:03:12
1499,581,816,0,2026-07-06 16:03:12
1500,582,17686,0,2026-07-06 16:03:12
1501,583,17669,0,2026-07-06 16:03:12
1502,584,269,0,2026-07-06 16:03:12
1503,585,17509,0,2026-07-06 16:03:12
1504,585,18795,0,2026-07-06 16:03:12
1505,585,18796,0,2026-07-06 16:03:12
1506,585,18797,0,2026-07-06 16:03:12
1507,585,18798,0,2026-07-06 16:03:12
1508,585,18799,0,2026-07-06 16:03:12
1509,585,18800,0,2026-07-06 16:03:12
1510,585,17876,0,2026-07-06 16:03:12
1511,585,18801,0,2026-07-06 16:03:12
1512,585,18802,0,2026-07-06 16:03:12
1513,585,13407,0,2026-07-06 16:03:12
1514,585,4900,0,2026-07-06 16:03:12
1515,585,17263,0,2026-07-06 16:03:12
1516,585,18803,0,2026-07-06 16:03:12
1517,585,18804,0,2026-07-06 16:03:12
1518,585,2860,0,2026-07-06 16:03:12
1519,585,18805,0,2026-07-06 16:03:12
1520,588,18509,0,2026-07-06 16:03:12
1521,589,3381,0,2026-07-06 16:03:12
1522,589,7269,0,2026-07-06 16:03:12
1523,589,17286,0,2026-07-06 16:03:12
1524,589,18814,0,2026-07-06 16:03:12
1525,590,5759,0,2026-07-06 16:03:12
1526,590,18815,0,2026-07-06 16:03:12
1527,590,18816,0,2026-07-06 16:03:12
1528,590,18817,0,2026-07-06 16:03:12
1529,590,18818,0,2026-07-06 16:03:12
1530,590,18819,0,2026-07-06 16:03:12
1531,592,7324,0,2026-07-06 16:03:12
1532,592,17233,0,2026-07-06 16:03:12
1533,592,1526,0,2026-07-06 16:03:12
1534,592,18172,0,2026-07-06 16:03:12
1535,592,3139,0,2026-07-06 16:03:12
1536,593,12606,0,2026-07-06 16:03:12
1537,593,789,0,2026-07-06 16:03:12
1538,593,18864,0,2026-07-06 16:03:12
1539,593,18865,0,2026-07-06 16:03:12
1540,593,18047,0,2026-07-06 16:03:12
1541,593,10458,0,2026-07-06 16:03:12
1542,593,18673,0,2026-07-06 16:03:12
1543,593,18866,0,2026-07-06 16:03:12
1544,594,1523,0,2026-07-06 16:03:12
1545,594,3311,0,2026-07-06 16:03:12
1546,594,422,0,2026-07-06 16:03:12
1547,594,100,0,2026-07-06 16:03:12
1548,595,15211,0,2026-07-06 16:03:12
1549,595,10422,0,2026-07-06 16:03:12
1550,595,8491,0,2026-07-06 16:03:12
1551,596,18676,0,2026-07-06 16:03:12
1552,597,6603,0,2026-07-06 16:03:12
1553,598,3311,0,2026-07-06 16:03:12
1554,599,18118,0,2026-07-06 16:03:12
1555,599,13048,0,2026-07-06 16:03:12
1556,600,18420,0,2026-07-06 16:03:12
1557,601,3487,0,2026-07-06 16:03:12
1558,602,18909,0,2026-07-06 16:03:12
1559,602,18910,0,2026-07-06 16:03:12
1560,602,12576,0,2026-07-06 16:03:12
1561,602,12153,0,2026-07-06 16:03:12
1562,602,9280,0,2026-07-06 16:03:12
1563,602,18911,0,2026-07-06 16:03:12
1564,602,17686,0,2026-07-06 16:03:12
1565,602,18912,0,2026-07-06 16:03:12
1566,605,17607,0,2026-07-06 16:03:12
1567,606,2915,0,2026-07-06 16:03:12
1568,606,18801,0,2026-07-06 16:03:12
1569,606,17227,0,2026-07-06 16:03:12
1570,606,12234,0,2026-07-06 16:03:12
1571,607,18930,0,2026-07-06 16:03:12
1572,607,4648,0,2026-07-06 16:03:12
1573,607,4647,0,2026-07-06 16:03:12
1574,607,4661,0,2026-07-06 16:03:12
1575,607,4666,0,2026-07-06 16:03:12
1576,607,4442,0,2026-07-06 16:03:12
1577,608,18939,0,2026-07-06 16:03:12
1578,609,17684,0,2026-07-06 16:03:12
1579,610,17304,0,2026-07-06 16:03:12
1580,610,3059,0,2026-07-06 16:03:12
1581,611,18486,0,2026-07-06 16:03:12
1582,611,2915,0,2026-07-06 16:03:12
1583,612,17686,0,2026-07-06 16:03:12
1584,613,17369,0,2026-07-06 16:03:12
1585,613,10622,0,2026-07-06 16:03:12
1586,613,18942,0,2026-07-06 16:03:12
1587,613,18943,0,2026-07-06 16:03:12
1588,613,9980,0,2026-07-06 16:03:12
1589,613,10253,0,2026-07-06 16:03:12
1590,613,12153,0,2026-07-06 16:03:12
1591,613,18944,0,2026-07-06 16:03:12
1592,613,17713,0,2026-07-06 16:03:12
1593,613,18945,0,2026-07-06 16:03:12
1594,613,18946,0,2026-07-06 16:03:12
1595,613,10218,0,2026-07-06 16:03:12
1596,613,602,0,2026-07-06 16:03:12
1597,613,6251,0,2026-07-06 16:03:12
1598,613,18947,0,2026-07-06 16:03:12
1599,613,18948,0,2026-07-06 16:03:12
1600,613,18949,0,2026-07-06 16:03:12
1601,613,17991,0,2026-07-06 16:03:12
1602,613,15909,0,2026-07-06 16:03:12
1603,613,17765,0,2026-07-06 16:03:12
1604,613,17780,0,2026-07-06 16:03:12
1605,613,6400,0,2026-07-06 16:03:12
1606,613,18950,0,2026-07-06 16:03:12
1607,613,18085,0,2026-07-06 16:03:12
1608,613,14280,0,2026-07-06 16:03:12
1609,614,3487,0,2026-07-06 16:03:12
1610,614,1792,0,2026-07-06 16:03:12
1611,614,17692,0,2026-07-06 16:03:12
1612,615,2915,0,2026-07-06 16:03:12
1613,617,17448,0,2026-07-06 16:03:12
1614,618,7269,0,2026-07-06 16:03:12
1615,618,183,0,2026-07-06 16:03:12
1616,618,18571,0,2026-07-06 16:03:12
1617,619,17448,0,2026-07-06 16:03:12
1618,620,17448,0,2026-07-06 16:03:12
1619,621,17448,0,2026-07-06 16:03:12
1620,624,1351,0,2026-07-06 16:03:12
1621,624,18574,0,2026-07-06 16:03:12
1622,632,17665,0,2026-07-06 16:03:12
1623,632,17669,0,2026-07-06 16:03:12
1624,633,17686,0,2026-07-06 16:03:12
1625,633,18574,0,2026-07-06 16:03:12
1626,633,17663,0,2026-07-06 16:03:12
1627,634,17448,0,2026-07-06 16:03:12
1628,637,33,0,2026-07-06 16:03:12
1629,638,7269,0,2026-07-06 16:03:12
1630,639,8191,0,2026-07-06 16:03:12
1631,640,2,0,2026-07-06 16:03:12
1632,640,18977,0,2026-07-06 16:03:12
1633,641,8191,0,2026-07-06 16:03:12
1634,642,7269,0,2026-07-06 16:03:12
1635,642,17686,0,2026-07-06 16:03:12
1636,643,17261,0,2026-07-06 16:03:12
1637,644,17686,0,2026-07-06 16:03:12
1638,648,8192,0,2026-07-06 16:03:12
1639,648,10445,0,2026-07-06 16:03:12
1640,650,8191,0,2026-07-06 16:03:12
1641,650,18977,0,2026-07-06 16:03:12
1642,650,2483,0,2026-07-06 16:03:12
1643,651,12788,0,2026-07-06 16:03:12
1644,651,10660,0,2026-07-06 16:03:12
1645,651,12123,0,2026-07-06 16:03:12
1646,652,7269,0,2026-07-06 16:03:12
1647,653,15808,0,2026-07-06 16:03:12
1648,653,17882,0,2026-07-06 16:03:12
1649,654,2490,0,2026-07-06 16:03:12
1650,654,15862,0,2026-07-06 16:03:12
1651,655,18537,0,2026-07-06 16:03:12
1652,655,8939,0,2026-07-06 16:03:12
1653,656,361,0,2026-07-06 16:03:12
1654,657,15709,0,2026-07-06 16:03:12
1655,658,8191,0,2026-07-06 16:03:12
1656,659,14276,0,2026-07-06 16:03:12
1657,659,16202,0,2026-07-06 16:03:12
1658,659,12211,0,2026-07-06 16:03:12
1659,662,2,0,2026-07-06 16:03:12
1660,662,18981,0,2026-07-06 16:03:12
1661,663,2,0,2026-07-06 16:03:12
1662,663,18981,0,2026-07-06 16:03:12
1663,664,2,0,2026-07-06 16:03:12
1664,664,18981,0,2026-07-06 16:03:12
1665,665,2,0,2026-07-06 16:03:12
1666,665,18981,0,2026-07-06 16:03:12
1667,669,2,0,2026-07-06 16:03:12
1668,669,18981,0,2026-07-06 16:03:12
1669,670,2,0,2026-07-06 16:03:12
1670,670,18981,0,2026-07-06 16:03:12
1671,671,4963,0,2026-07-06 16:03:12
1672,672,2,0,2026-07-06 16:03:12
1673,672,18981,0,2026-07-06 16:03:12
1674,679,4386,0,2026-07-06 16:03:12
1675,680,11859,0,2026-07-06 16:03:12
1676,681,8191,0,2026-07-06 16:03:12
1677,681,18984,0,2026-07-06 16:03:12
1678,682,3599,0,2026-07-06 16:03:12
1679,682,17484,0,2026-07-06 16:03:12
1680,682,17513,0,2026-07-06 16:03:12
1681,683,1152,0,2026-07-06 16:03:12
1682,683,9573,0,2026-07-06 16:03:12
1683,683,10745,0,2026-07-06 16:03:12
1684,684,7971,0,2026-07-06 16:03:12
1685,685,15278,0,2026-07-06 16:03:12
1686,685,18985,0,2026-07-06 16:03:12
1687,685,15909,0,2026-07-06 16:03:12
1688,686,2096,0,2026-07-06 16:03:12
1689,686,18295,0,2026-07-06 16:03:12
1690,687,7991,0,2026-07-06 16:03:12
1691,688,117,0,2026-07-06 16:03:12
1692,688,17855,0,2026-07-06 16:03:12
1693,689,8191,0,2026-07-06 16:03:12
1694,690,7270,0,2026-07-06 16:03:12
1695,690,8191,0,2026-07-06 16:03:12
1696,691,8191,0,2026-07-06 16:03:12
1697,692,3371,0,2026-07-06 16:03:12
1698,692,4281,0,2026-07-06 16:03:12
1699,692,13312,0,2026-07-06 16:03:12
1700,692,15706,0,2026-07-06 16:03:12
1701,697,8191,0,2026-07-06 16:03:12
1702,701,8191,0,2026-07-06 16:03:12
1703,702,8191,0,2026-07-06 16:03:12
1704,711,1974,0,2026-07-06 16:03:12
1705,713,8510,0,2026-07-06 16:03:12
1706,713,15356,0,2026-07-06 16:03:12
1707,713,11732,0,2026-07-06 16:03:12
1708,714,7270,0,2026-07-06 16:03:12
1709,715,2749,0,2026-07-06 16:03:12
1710,715,10482,0,2026-07-06 16:03:12
1711,715,10608,0,2026-07-06 16:03:12
1712,716,10042,0,2026-07-06 16:03:12
1713,716,18453,0,2026-07-06 16:03:12
1714,716,10348,0,2026-07-06 16:03:12
1715,717,5172,0,2026-07-06 16:03:12
1716,717,1333,0,2026-07-06 16:03:12
1717,717,3574,0,2026-07-06 16:03:12
1718,718,14751,0,2026-07-06 16:03:12
1719,718,11068,0,2026-07-06 16:03:12
1720,719,15865,0,2026-07-06 16:03:12
1721,719,7423,0,2026-07-06 16:03:12
1722,719,11395,0,2026-07-06 16:03:12
1723,719,9276,0,2026-07-06 16:03:12
1724,720,8191,0,2026-07-06 16:03:12
1725,720,8192,0,2026-07-06 16:03:12
1726,723,3615,0,2026-07-06 16:03:12
1727,724,16852,0,2026-07-06 16:03:12
1728,724,220,0,2026-07-06 16:03:12
1729,724,17324,0,2026-07-06 16:03:12
1730,724,18579,0,2026-07-06 16:03:12
1731,725,18911,0,2026-07-06 16:03:12
1732,725,11793,0,2026-07-06 16:03:12
1733,726,7436,0,2026-07-06 16:03:12
1734,727,16952,0,2026-07-06 16:03:12
1735,728,1103,0,2026-07-06 16:03:12
1736,728,7588,0,2026-07-06 16:03:12
1737,731,5737,0,2026-07-06 16:03:12
1738,732,2152,0,2026-07-06 16:03:12
1739,735,2184,0,2026-07-06 16:03:12
1740,737,16951,0,2026-07-06 16:03:12
1741,738,16951,0,2026-07-06 16:03:12
1742,738,10624,0,2026-07-06 16:03:12
1743,738,914,0,2026-07-06 16:03:12
1744,738,7085,0,2026-07-06 16:03:12
1745,740,16951,0,2026-07-06 16:03:12
1746,743,7270,0,2026-07-06 16:03:12
1747,744,8191,0,2026-07-06 16:03:12
1748,745,17389,0,2026-07-06 16:03:12
1749,746,18345,0,2026-07-06 16:03:12
1750,747,2184,0,2026-07-06 16:03:12
1751,748,2184,0,2026-07-06 16:03:12
1752,749,5706,0,2026-07-06 16:03:12
1753,750,3983,0,2026-07-06 16:03:12
1754,750,13756,0,2026-07-06 16:03:12
1755,750,17333,0,2026-07-06 16:03:12
1756,750,17334,0,2026-07-06 16:03:12
1757,750,17293,0,2026-07-06 16:03:12
1758,750,18992,0,2026-07-06 16:03:12
1759,750,1974,0,2026-07-06 16:03:12
1760,750,13072,0,2026-07-06 16:03:12
1761,756,18996,0,2026-07-06 16:03:12
1762,757,18996,0,2026-07-06 16:03:12
1763,758,9467,0,2026-07-06 16:03:12
1764,758,17548,0,2026-07-06 16:03:12
1765,759,5432,0,2026-07-06 16:03:12
1766,760,13288,0,2026-07-06 16:03:12
1767,761,11008,0,2026-07-06 16:03:12
1768,762,3411,0,2026-07-06 16:03:12
1769,762,7711,0,2026-07-06 16:03:12
1770,762,7768,0,2026-07-06 16:03:12
1771,762,14898,0,2026-07-06 16:03:12
1772,762,19002,0,2026-07-06 16:03:12
1773,762,19003,0,2026-07-06 16:03:12
1774,763,8141,0,2026-07-06 16:03:12
1775,763,13746,0,2026-07-06 16:03:12
1776,763,13747,0,2026-07-06 16:03:12
1777,763,13791,0,2026-07-06 16:03:12
1778,763,13795,0,2026-07-06 16:03:12
1779,763,13796,0,2026-07-06 16:03:12
1780,763,18591,0,2026-07-06 16:03:12
1781,763,9406,0,2026-07-06 16:03:12
1782,764,15732,0,2026-07-06 16:03:12
1783,764,7959,0,2026-07-06 16:03:12
1784,765,19007,0,2026-07-06 16:03:12
1785,765,19008,0,2026-07-06 16:03:12
1786,765,19009,0,2026-07-06 16:03:12
1787,765,19010,0,2026-07-06 16:03:12
1788,765,19011,0,2026-07-06 16:03:12
1789,766,19012,0,2026-07-06 16:03:12
1790,766,19013,0,2026-07-06 16:03:12
1791,766,19014,0,2026-07-06 16:03:12
1792,766,9034,0,2026-07-06 16:03:12
1793,766,5201,0,2026-07-06 16:03:12
1794,766,19015,0,2026-07-06 16:03:12
1795,766,19016,0,2026-07-06 16:03:12
1796,767,18993,0,2026-07-06 16:03:12
1797,767,19017,0,2026-07-06 16:03:12
1798,767,18758,0,2026-07-06 16:03:12
1799,767,19018,0,2026-07-06 16:03:12
1800,767,17306,0,2026-07-06 16:03:12
1801,768,15296,0,2026-07-06 16:03:12
1802,768,15297,0,2026-07-06 16:03:12
1803,768,17347,0,2026-07-06 16:03:12
1804,768,18999,0,2026-07-06 16:03:12
1805,768,19019,0,2026-07-06 16:03:12
1806,769,18999,0,2026-07-06 16:03:12
1807,769,17477,0,2026-07-06 16:03:12
1808,769,19001,0,2026-07-06 16:03:12
1809,769,17474,0,2026-07-06 16:03:12
1810,769,19021,0,2026-07-06 16:03:12
1811,769,18993,0,2026-07-06 16:03:12
1812,770,19022,0,2026-07-06 16:03:12
1813,770,10455,0,2026-07-06 16:03:12
1814,770,18141,0,2026-07-06 16:03:12
1815,770,19023,0,2026-07-06 16:03:12
1816,770,19024,0,2026-07-06 16:03:12
1817,770,18654,0,2026-07-06 16:03:12
1818,770,19025,0,2026-07-06 16:03:12
1819,771,19026,0,2026-07-06 16:03:12
1820,771,19027,0,2026-07-06 16:03:12
1821,771,6189,0,2026-07-06 16:03:12
1822,771,19028,0,2026-07-06 16:03:12
1823,771,19029,0,2026-07-06 16:03:12
1824,771,6193,0,2026-07-06 16:03:12
1825,771,19030,0,2026-07-06 16:03:12
1826,773,3216,0,2026-07-06 16:03:12
1827,773,5708,0,2026-07-06 16:03:12
1828,773,8191,0,2026-07-06 16:03:12
1829,774,2634,0,2026-07-06 16:03:12
1830,775,3216,0,2026-07-06 16:03:12
1831,775,5708,0,2026-07-06 16:03:12
1832,775,8191,0,2026-07-06 16:03:12
1833,776,3216,0,2026-07-06 16:03:12
1834,776,5708,0,2026-07-06 16:03:12
1835,776,8191,0,2026-07-06 16:03:12
1836,777,3216,0,2026-07-06 16:03:12
1837,777,5708,0,2026-07-06 16:03:12
1838,777,8191,0,2026-07-06 16:03:12
1839,778,3503,0,2026-07-06 16:03:12
1840,779,3216,0,2026-07-06 16:03:12
1841,779,5708,0,2026-07-06 16:03:12
1842,779,8191,0,2026-07-06 16:03:12
1843,780,3216,0,2026-07-06 16:03:12
1844,780,5708,0,2026-07-06 16:03:12
1845,780,8191,0,2026-07-06 16:03:12
1846,782,15296,0,2026-07-06 16:03:12
1847,782,15297,0,2026-07-06 16:03:12
1848,782,17347,0,2026-07-06 16:03:12
1849,782,18999,0,2026-07-06 16:03:12
1850,782,19019,0,2026-07-06 16:03:12
1851,783,6496,0,2026-07-06 16:03:12
1852,784,6496,0,2026-07-06 16:03:12
1853,785,13877,0,2026-07-06 16:03:12
1854,785,14233,0,2026-07-06 16:03:12
1855,785,19035,0,2026-07-06 16:03:12
1856,785,19036,0,2026-07-06 16:03:12
1857,786,5261,0,2026-07-06 16:03:12
1858,786,5264,0,2026-07-06 16:03:12
1859,786,18288,0,2026-07-06 16:03:12
1860,787,5261,0,2026-07-06 16:03:12
1861,787,5264,0,2026-07-06 16:03:12
1862,787,18288,0,2026-07-06 16:03:12
1863,788,5706,0,2026-07-06 16:03:12
1864,788,19037,0,2026-07-06 16:03:12
1865,788,18788,0,2026-07-06 16:03:12
1866,788,19038,0,2026-07-06 16:03:12
1867,788,19039,0,2026-07-06 16:03:12
1868,790,3003,0,2026-07-06 16:03:12
1869,790,1177,0,2026-07-06 16:03:12
1870,790,19040,0,2026-07-06 16:03:12
1871,790,19041,0,2026-07-06 16:03:12
1872,791,5706,0,2026-07-06 16:03:12
1873,791,19037,0,2026-07-06 16:03:12
1874,791,19038,0,2026-07-06 16:03:12
1875,792,5706,0,2026-07-06 16:03:12
1876,792,19037,0,2026-07-06 16:03:12
1877,792,19038,0,2026-07-06 16:03:12
1878,792,17419,0,2026-07-06 16:03:12
1879,792,19042,0,2026-07-06 16:03:12
1880,793,5706,0,2026-07-06 16:03:12
1881,794,9568,0,2026-07-06 16:03:12
1882,794,11123,0,2026-07-06 16:03:12
1883,794,3938,0,2026-07-06 16:03:12
1884,795,5261,0,2026-07-06 16:03:12
1885,795,5264,0,2026-07-06 16:03:12
1886,795,18288,0,2026-07-06 16:03:12
1887,796,5261,0,2026-07-06 16:03:12
1888,796,5264,0,2026-07-06 16:03:12
1889,796,18288,0,2026-07-06 16:03:12
1890,797,10353,0,2026-07-06 16:03:12
1891,797,11630,0,2026-07-06 16:03:12
1892,797,5378,0,2026-07-06 16:03:12
1893,798,4977,0,2026-07-06 16:03:12
1894,798,18112,0,2026-07-06 16:03:12
1895,799,18112,0,2026-07-06 16:03:12
1896,799,4977,0,2026-07-06 16:03:12
1897,800,7453,0,2026-07-06 16:03:12
1898,801,6862,0,2026-07-06 16:03:12
1899,801,10506,0,2026-07-06 16:03:12
1900,801,237,0,2026-07-06 16:03:12
1901,802,7320,0,2026-07-06 16:03:12
1902,802,5207,0,2026-07-06 16:03:12
1903,802,7842,0,2026-07-06 16:03:12
1904,802,4013,0,2026-07-06 16:03:12
1905,804,11491,0,2026-07-06 16:03:12
1906,804,9279,0,2026-07-06 16:03:12
1907,804,15396,0,2026-07-06 16:03:12
1908,805,5349,0,2026-07-06 16:03:12
1909,805,13758,0,2026-07-06 16:03:12
1910,805,13552,0,2026-07-06 16:03:12
1911,805,13054,0,2026-07-06 16:03:12
1912,805,13812,0,2026-07-06 16:03:12
1913,805,5257,0,2026-07-06 16:03:12
1914,805,5267,0,2026-07-06 16:03:12
1915,805,5260,0,2026-07-06 16:03:12
1916,805,5262,0,2026-07-06 16:03:12
1917,805,5259,0,2026-07-06 16:03:12
1918,805,1974,0,2026-07-06 16:03:12
1919,806,8191,0,2026-07-06 16:03:12
1920,806,13709,0,2026-07-06 16:03:12
1921,807,5257,0,2026-07-06 16:03:12
1922,807,19055,0,2026-07-06 16:03:12
1923,807,19056,0,2026-07-06 16:03:12
1924,808,19030,0,2026-07-06 16:03:12
1925,808,19057,0,2026-07-06 16:03:12
1926,808,19058,0,2026-07-06 16:03:12
1927,809,15078,0,2026-07-06 16:03:12
1928,809,17046,0,2026-07-06 16:03:12
1929,809,8044,0,2026-07-06 16:03:12
1930,809,2174,0,2026-07-06 16:03:12
1931,810,5551,0,2026-07-06 16:03:12
1932,810,12151,0,2026-07-06 16:03:12
1933,810,16006,0,2026-07-06 16:03:12
1934,811,11643,0,2026-07-06 16:03:12
1935,811,2580,0,2026-07-06 16:03:12
1936,811,9051,0,2026-07-06 16:03:12
1937,811,15079,0,2026-07-06 16:03:12
1938,812,937,0,2026-07-06 16:03:12
1939,813,937,0,2026-07-06 16:03:12
1940,815,9926,0,2026-07-06 16:03:12
1941,826,6024,0,2026-07-06 16:03:12
1942,827,17286,0,2026-07-06 16:03:12
1943,827,3622,0,2026-07-06 16:03:12
1944,827,19116,0,2026-07-06 16:03:12
1945,827,17777,0,2026-07-06 16:03:12
1946,827,9427,0,2026-07-06 16:03:12
1947,827,17373,0,2026-07-06 16:03:12
1948,827,8287,0,2026-07-06 16:03:12
1949,828,3453,0,2026-07-06 16:03:12
1950,828,3622,0,2026-07-06 16:03:12
1951,828,8287,0,2026-07-06 16:03:12
1952,828,14683,0,2026-07-06 16:03:12
1953,828,19117,0,2026-07-06 16:03:12
1954,830,5261,0,2026-07-06 16:03:12
1955,830,5264,0,2026-07-06 16:03:12
1956,830,18288,0,2026-07-06 16:03:12
1957,831,5261,0,2026-07-06 16:03:12
1958,831,5264,0,2026-07-06 16:03:12
1959,831,18288,0,2026-07-06 16:03:12
1960,831,15280,0,2026-07-06 16:03:12
1961,831,17777,0,2026-07-06 16:03:12
1962,831,1915,0,2026-07-06 16:03:12
1963,831,15156,0,2026-07-06 16:03:12
1964,832,2,0,2026-07-06 16:03:12
