id,name,status,user_id,user_defined,create_date,modify_date
18712,Sysytem Support,1,29695,1,,
18713,Client Success,1,29695,1,,
18714,Emr Support,1,29695,1,,
18715,Hims Support,1,29695,1,,
18716,Retraining Clients,1,29695,1,,
18717,Software Training,1,29695,1,,
18718,System Troubleshooting,1,29695,1,,
18719,Gold Apprisal And Team Handling,1,29860,1,,
18720,Profit And Lose,1,29843,1,,
18721,Cos Management,1,29843,1,,
18722,Labour Cost,1,29843,1,,
18723,Resolving Queries,1,29772,1,,
18724,Amazon Ads,1,29959,1,,
18725,Accops Vdi,1,30112,1,,
18726,Nutanix Hci,1,30112,1,,
18727,Local Seo,1,30168,1,,
18728,Onpage Seo,1,30168,1,,
18729,Offpage Seo,1,30168,1,,
18730,Web Content Publisher,1,30215,1,,
18731,Sonarqube,1,30263,1,,
18732,Safe6,1,30263,1,,
18733,Rpa Developer,1,30350,1,,
18734,Power Automate,1,30350,1,,
18735,Uipath,1,30350,1,,
18736,Lending Manager,1,30449,1,,
18737,Finance Underwriting,1,30449,1,,
18738,Trade Finance,1,30449,1,,
18739,Underwriting And Mis,1,30449,1,,
18740,Reception,1,30463,1,,
18741,Report Generation And Dashboard Marking,1,30503,1,,
18742,"Sales , Direct Sales",0,30530,1,,
18743,Ground Sourcing,1,3816,1,,
18744,Ev Repair,1,3816,1,,
18745,Erp Sales,1,28087,1,,
18746,Website Sales,1,28087,1,,
18747,Application Sales,1,28087,1,,
18748,High Side Boq,1,30753,1,,
18749,Substation Drawing,1,30753,1,,
18750,Dbr,1,30753,1,,
18751,Load Calculation,1,30753,1,,
18752,Voltage Drop,1,30753,1,,
18753,Auto Cad,1,30753,1,,
18754,Gfc Drawing,1,30753,1,,
18755,Voltage Drop Calculation,1,30753,1,,
18756,Space Planning Drawing,1,30753,1,,
18757,Tata Capital Financial Services Ltd,1,30785,1,,
18758,Ui Design,1,30899,1,,
18759,"Ssists In Various Manufacturing Tasks, From Machine Operation And Assembly To Quality Control And Site Maintenance. Key Responsibilities Include Learning And Performing Production Processes, Adhering To Safety And Quality Standards, Maintaining A Clean Wo",0,876,1,,
18760,"Order Picking & Packing: Accurately Select And Pack Items According To Production Or Customer Orders.  Inventory Management: Maintain Accurate Stock Records And Report Shortages Or Discrepancies.  Product Labeling: Apply Correct Labels, Barcodes, And Docu",0,876,1,,
18761,"Logistics Supervisor Skills Include Strong Leadership And Communication To Manage Teams, Organizational Skills For Managing Daily Operations, And Technical Proficiency With Logistics Software And Systems. Other Key Skills Are Problem-Solving For Handling ",0,876,1,,
18762,Online Store Manager,1,30932,1,,
18763,Student Placement,1,30925,1,,
18764,Typing,1,30925,1,,
18765,Expressjs,1,26671,1,,
18766,Ai Integrations,1,26671,1,,
18767,Prompt Engineer,1,26671,1,,
18768,Jetpack Compose,1,28030,1,,
18769,Deployment,1,28030,1,,
18770,Optimizing Production And Dispatch Planning Streamlining Manpower Allocation And Spearheading Cost Reduction Strategies Resulting In Improved Efficiency And Operational Excellenc,0,30965,1,,
18771,Service Now,1,31024,1,,
18772,Application Support,1,31024,1,,
18773,Basic Computer Proficency Ms Tool,1,31055,1,,
18774,Basic Of Networking,1,30512,1,,
18775,Cisco,1,30512,1,,
18776,Basic Of Digital Forensics,1,30512,1,,
18777,Customer Support Executive,1,30512,1,,
18778,Operations  Administration Managing Daily Operations Team Coordination And Office Documentation  Customer Service Handling Guest Queries Client Communication And Service Satisfaction  Data Management Skilled In Ms Excel Word And Tally For Accurate Reporti,0,30638,1,,
18779,?	4-6 Years Of Experience In Civil Supervisor,0,31210,1,,
18780,Develop Layouts Tailored To Specific Plot Sizes,0,31353,1,,
18781,Project Coordinator  Interior Designer With Extensive Experience In Overseeing And Coordinating Projects From Inception To  Completion,0,31353,1,,
18782,Flipkart Logistics  Wearhouse 4 Years In Oraprosation,0,31611,1,,
18783,10 Years Of Experience In Sales From Electrical Goods.,0,31631,1,,
18784,Allmost 10 Years Of Experience In Sales And Business Development In Electrical Industries,0,31631,1,,
18785,Export Documentation,1,31732,1,,
18786,Export Banking,1,31732,1,,
18787,Fullstack,1,31846,1,,
18788,Backend,1,31846,1,,
18789,Certified Data Analyst Pl300 Az204 Clfc02 With Expertise In Power Bi Tableau Qlik Sense  Cognos Skilled In Bi Architecture Etl And Data Modeling To Drive Strategic Datainformed Decisions,0,30170,1,,
18790,Terraform,1,32008,1,,
18791,Selas,1,32094,1,,
18792,Web Developper,1,32262,1,,
18793,Reports In Excel,1,32270,1,,
18794,Retail Operation,1,32341,1,,
18795,Outbound Calling,1,3684,1,,
18796,Outbound Sales,1,3684,1,,
18797,Outbound Process,1,3684,1,,
18798,Voice Process,1,3684,1,,
18799,Inbound Voice Process,1,3684,1,,
18800,Inbound Calls,1,3684,1,,
18801,Convincing Power,1,3684,1,,
18802,Pressure Handling,1,3684,1,,
18803,Telecollection,1,3684,1,,
18804,Fresher Hiring,1,3684,1,,
18805,Domestic Bpo,1,3684,1,,
18806,Pile Cap,0,32732,1,,
18807,Pier Cap,0,32732,1,,
18808,Steel Girder,1,32732,1,,
18809,Deck Slab,1,32732,1,,
18810,Piling,1,32732,1,,
18811,Civil Work,1,32732,1,,
18812,Furnace Workshop Civil Work,1,32732,1,,
18813,Dca,1,32436,1,,
18814,Js,1,13,1,,
18815,Turner,1,32882,1,,
18816,Operator,1,32882,1,,
18817,Iti Fitter,1,32882,1,,
18818,Iti Turner,1,32882,1,,
18819,Iti Mechanist,1,32882,1,,
18820,Staaf Mangement,1,32919,1,,
18821,Staff Selection,1,32919,1,,
18822,Personal Decision,1,33029,1,,
18823,Jpm,1,33097,1,,
18824,Accounts Finalization,1,32906,1,,
18825,Sap Fico S4Hana,1,32906,1,,
18826,Ai And Chatgpt Expert,1,32906,1,,
18827,Prompt Engineering,1,32906,1,,
18828,Paytm,1,33212,1,,
18829,Store Manager,1,33215,1,,
18830,Costumer Support,1,33214,1,,
18831,6 Years Experience In Credit Department,0,33255,1,,
18832,6 Years Of Experience In Credit Manager,0,33255,1,,
18833,Excellent Knowledge Of Advanced Excel Ms Word Power Poiint And A Good Fluency In Writting And Speaking English,0,33325,1,,
18834,Completed A Certificate Course In Tata Strive As A Beauty Advisor And Sales Associate And Also I Have Done A One Week Traning In Croma,0,33325,1,,
18835,Azure Devops,1,33336,1,,
18836,Insurance Advisor,1,33359,1,,
18837,Home  Loan,1,33421,1,,
18838,Warehouse Operations  Inventory Management  Inbound  Outbound Logistics  Material Handling  Storage Planning  Team Leadership  Staff Training,0,33329,1,,
18839,Civil Quality Control Engineer,1,33413,1,,
18840,Wrm,1,33634,1,,
18841,Channel Management,1,33733,1,,
18842,Sales And Business Development,1,33733,1,,
18843,Harness Layout In Wap 7,1,33828,1,,
18844,Harness Layout In Wag 9,1,33828,1,,
18845,Commissioning Engineer In Detc Tower Car,1,33828,1,,
18846,Knowledge Of Harness Layout,1,33828,1,,
18847,Full Testing Of Equipments In Detc Tower Car,1,33828,1,,
18848,Certificate Of Origin,1,33831,1,,
18849,Air Shipment,1,33831,1,,
18850,Post Shipment Documentation,1,33831,1,,
18851,Proforma Invoices,1,33831,1,,
18852,Sales Contract,1,33831,1,,
18853,Rest & Soap Apis,1,33599,1,,
18854,"Caching (Varnish, Redis)",1,33599,1,,
18855,Github/Gitlab,1,33599,1,,
18856,Page Speed Tuning,1,33599,1,,
18857,Azure Virtual Machine,1,33864,1,,
18858,Azure Vnet,1,33864,1,,
18859,Azure Storage,1,33864,1,,
18860,Azure Entra Id,1,33864,1,,
18861,Aws Iam,1,33864,1,,
18862,Microsoft 365,1,33864,1,,
18863,Database Optimization,1,33599,1,,
18864,Celery,1,28087,1,,
18865,Banking Api,1,28087,1,,
18866,Prometheus,1,28087,1,,
18867,Handling High Volumes Of Credit Applications On A Daily Basis,0,34267,1,,
18868,Linkedin Marketing,1,9342,1,,
18869,Hairing,0,34358,1,,
18870,Salary Preparation,1,34358,1,,
18871,Other Work,0,34358,1,,
18872,Zvgm Consultant Pvt Ltd,0,34527,1,,
18873,India Post Payments Bank,1,34527,1,,
18874,Servey Scheme Under Assam Govt,1,34527,1,,
18875,8 Year Experience In Microfinance Industries Now Working In Fusion Finaance Ltd Job Search Branch Manager And Area Maneger,0,34729,1,,
18876,Service Provider,1,34810,1,,
18877,Human Generalist,1,34884,1,,
18878,Graphics Design,1,34884,1,,
18879,Purchased,1,34884,1,,
18880,Labou Management,1,34884,1,,
18881,"Vb.Net ς? Visual Studios ς? Lightroom, Adobe Photoshop. ς? Microsoft Office (Excel, Power Point, Word)",0,24790,1,,
18882,"Team Work.  ς? Decision-Making Skills With Innovation.  ς? Critical Thinking.  ς? Communication Skills.  ς? Creative, Adaptability, Self-Awareness.",0,24790,1,,
18883,I Help Organizations To Improve Revenue Goals By Focussing On Sales  Customer Care,0,35177,1,,
18884,Cheque Clearing,1,24921,1,,
18885,Credit Appraisal,1,35300,1,,
18886,Risk Control,1,35300,1,,
18887,12 Th Pass,0,3054,1,,
18888,Personal Loan,1,35482,1,,
18889,Axis Bank,1,35549,1,,
18890,Back Office Operation,1,35552,1,,
18891,Agency Management,1,35552,1,,
18892,Collection Recovery,1,35552,1,,
18893,Opreration,1,35552,1,,
18894,Consumer Loan,1,35552,1,,
18895,Cutomer Service,1,35552,1,,
18896,Werehousing,1,35552,1,,
18897,Working In Warranty Department  Under Service,1,35705,1,,
18898,14 Years Experience In Purchase Department,0,35771,1,,
18899,Direct Indirect Purchasing,1,35771,1,,
18900,Material Planing,1,35771,1,,
18901,Schedule Planing,1,35771,1,,
18902,Budget Controlling,1,35771,1,,
18903,Purchase Controlling,1,35771,1,,
18904,Technical Support  Troubleshooting,1,16342,1,,
18905,Team Leadership  Training,1,16342,1,,
18906,Escalation  Incident Management,1,16342,1,,
18907,Networking  System Support,1,16342,1,,
18908,Sales & Logistic,1,36187,1,,
18909,Ms Fabric,1,35179,1,,
18910,Copilot,1,35179,1,,
18911,Llm,1,35179,1,,
18912,4-6 Years Of Experience,0,35179,1,,
18913,Income And Expenditure Report,1,36382,1,,
18914,Bank,1,36382,1,,
18915,Pf And Esic,1,36382,1,,
18916,Data Handling,1,36382,1,,
18917,Reports,1,36382,1,,
18918,Driver Coordinator,1,36382,1,,
18919,Statutory Compliance,1,11658,1,,
18920,Sales Engineer,1,36477,1,,
18921,Credit Card,1,36478,1,,
18922,Sales Promotion And Credit Card,1,36502,1,,
18923,Car Insurance,1,36703,1,,
18924,7 Years Of Experience In Handling Regional And International Project And Client In Localization Industry,0,36743,1,,
18925,Dubbing Direction In Multiple Regional Languages,1,36743,1,,
18926,Trainer,1,36747,1,,
18927,Vehicle Management,1,37053,1,,
18928,Customer Complaint,1,37053,1,,
18929,Branch Manager,1,37182,1,,
18930,Electrical Wiring,1,25491,1,,
18931,Luggage Sales,1,37329,1,,
18932,Expert In Ms Word Excel Powerpoint Presentation Inpage,0,37304,1,,
18933,Pyspark,1,37402,1,,
18934,Adhoc Testing,1,37463,1,,
18935,Motor Insurance,1,37626,1,,
18936,Insurance Sales,1,37626,1,,
18937,Doctor Assistant,1,37702,1,,
18938,Buyback Specialist,1,37702,1,,
18939,Marketing Electronics Waighbridge,1,37776,1,,
18940,Photoshop Cs3,1,37949,1,,
18941,Filed Sales,1,38035,1,,
18942,Express.Js,1,2241,1,,
18943,Nest.Js,1,2241,1,,
18944,Dynamodb,1,2241,1,,
18945,Event-Driven Architecture,1,2241,1,,
18946,Domain-Driven Design,1,2241,1,,
18947,Azure,1,2241,1,,
18948,Ci/Cd,1,2241,1,,
18949,Automated Testing,1,2241,1,,
18950,Restful Apis,1,2241,1,,
18951,Finance,1,38044,1,,
18952,Area Manager In Bancassurance,1,38293,1,,
18953,Direct Sales Experience 12 Years Marketing,0,38373,1,,
18954,Strong Costumer Relationship,1,38373,1,,
18955,Dispatch And Logistics,1,38417,1,,
18956,Salesforce,1,38530,1,,
18957,Microsoft Office(Excel),1,38654,1,,
18958,Mapinfo Pro Software (16),1,38654,1,,
18959,Qa Manual Test Creation,1,38654,1,,
18960,Arcgis Map,1,38654,1,,
18961,Agile,1,38654,1,,
18962,Qgis / Arcgis,1,38654,1,,
18963,Php Programming Languageframwork Laraveljqueryjavascriptkhushboo,0,5014,1,,
18964,Add Skill,1,26656,1,,
18965,Add Skillasdasd,1,26656,1,,
18966,New Optiondasdasdasdasdasdasdasdasdasdasdasdasdasd,0,26656,1,,
18967,ORACALE,1,19,1,2025-12-18 17:02:01,2025-12-18 17:02:01
18968,Html Css Tailwind Css Javascript Bootstrap Basic ReactSql Mysql Postgresql,1,5014,1,2025-12-18 18:48:15,2025-12-18 18:48:15
18969,Presentation Development,1,5014,1,2025-12-18 18:48:24,2025-12-18 18:48:24
18970,Excel &amp; PowerPoint Expertise,1,5014,1,2025-12-18 18:48:24,2025-12-18 18:48:24
18971,Sales & Revenue Growth,1,5014,1,2025-12-18 18:48:25,2025-12-18 18:48:25
18972,Communication &amp; Negotiation Skills,1,5014,1,2025-12-18 18:48:25,2025-12-18 18:48:25
18973,Target Achievement &amp; Performance Tracking,1,5014,1,2025-12-18 18:48:25,2025-12-18 18:48:25
18974,PowerPoint &amp; Word,1,5014,1,2025-12-18 18:48:26,2025-12-18 18:48:26
18975,Banking Software (HDFC internal platforms),1,5014,1,2025-12-18 18:48:26,2025-12-18 18:48:26
18976,Financial Planning Tools,1,5014,1,2025-12-18 18:48:26,2025-12-18 18:48:26
18977,uhu,1,38909,1,2025-12-23 15:48:19,2025-12-23 15:48:19
18978,ddcssvg,1,38593,1,2026-01-05 17:41:50,2026-01-05 17:41:50
18979,hdshffwhj,1,38593,1,2026-01-07 10:35:01,2026-01-07 10:35:01
18980,Flutter developer,1,38971,1,2026-01-08 18:25:07,2026-01-08 18:25:07
18981,hello skill test,1,38861,1,2026-01-13 12:58:44,2026-01-13 12:58:44
18982,SMS marketing,1,39013,1,2026-01-15 11:41:55,2026-01-15 11:41:55
18983,Meta business suite,1,39013,1,2026-01-15 11:41:55,2026-01-15 11:41:55
18984,Webdriver,1,39099,1,2026-01-23 17:31:36,2026-01-23 17:31:36
18985,automative testing,1,39079,1,2026-01-27 16:50:22,2026-01-27 16:50:22
18986,html react,1,2670,1,2026-01-29 11:22:52,2026-01-29 11:22:52
18987,Mergers &amp Acquisitions,1,39278,1,2026-02-17 17:01:45,2026-02-17 17:01:45
18988,Api Implementation,1,39314,1,2026-03-03 11:52:42,2026-03-03 11:52:42
18989,System Design,1,104,1,2026-03-05 18:33:04,2026-03-05 18:33:04
18990,Debugging & Testing,1,104,1,2026-03-05 18:33:04,2026-03-05 18:33:04
18991,full stack dev,1,39335,1,2026-03-10 16:45:04,2026-03-10 16:45:04
18992,better undersanding to rank site on Google on top page,1,39013,1,2026-03-12 13:33:00,2026-03-12 13:33:00
18993,UI Development,1,18,1,2026-03-13 17:56:31,2026-03-13 17:56:31
18994,Html Developer,1,18,1,2026-03-13 17:56:31,2026-03-13 17:56:31
18995,Project developer,1,18,1,2026-03-13 17:56:31,2026-03-13 17:56:31
18996,photographer ,1,39311,1,2026-03-16 17:17:06,2026-03-16 17:17:06
18997,Sales),1,18,1,2026-03-20 15:49:34,2026-03-20 15:49:34
18998,sales and Distribution,1,18,1,2026-03-20 15:49:34,2026-03-20 15:49:34
18999,Visual designer,1,18,1,2026-03-20 16:11:26,2026-03-20 16:11:26
19000,UX UI Design,1,18,1,2026-03-20 16:11:27,2026-03-20 16:11:27
19001,UI/UX Designing,1,18,1,2026-03-20 16:11:27,2026-03-20 16:11:27
19002,primary teacher,1,39359,1,2026-03-20 16:34:56,2026-03-20 16:34:56
19003,science teacher,1,39359,1,2026-03-20 16:34:56,2026-03-20 16:34:56
19004,senior Engineer,1,39359,1,2026-03-20 16:41:06,2026-03-20 16:41:06
19005,Service head,1,39359,1,2026-03-20 16:41:06,2026-03-20 16:41:06
19006,senior Analyst,1,39359,1,2026-03-20 16:41:06,2026-03-20 16:41:06
19007,Service to sales,1,39359,1,2026-03-21 12:01:09,2026-03-21 12:01:09
19008,sales support,1,39359,1,2026-03-21 12:01:09,2026-03-21 12:01:09
19009,Sales Lead,1,39359,1,2026-03-21 12:01:09,2026-03-21 12:01:09
19010,Sales and Coustomer service,1,39359,1,2026-03-21 12:01:09,2026-03-21 12:01:09
19011,sales head,1,39359,1,2026-03-21 12:01:09,2026-03-21 12:01:09
19012,Event planner,1,39072,1,2026-03-21 12:52:14,2026-03-21 12:52:14
19013,Event coordinator,1,39072,1,2026-03-21 12:52:14,2026-03-21 12:52:14
19014,coordinator,1,39072,1,2026-03-21 12:52:14,2026-03-21 12:52:14
19015,sales promotion and marketing head,1,39072,1,2026-03-21 12:52:14,2026-03-21 12:52:14
19016,Event Planning &amp; Management,1,39072,1,2026-03-21 12:52:14,2026-03-21 12:52:14
19017,ui,1,39072,1,2026-03-21 12:53:18,2026-03-21 12:53:18
19018,UI Testing,1,39072,1,2026-03-21 12:53:18,2026-03-21 12:53:18
19019,Textile,1,39072,1,2026-03-21 12:54:04,2026-03-21 12:54:04
19020,srfer,1,5014,1,2026-03-21 12:58:27,2026-03-21 12:58:27
19021,UI/UX Design,1,39072,1,2026-03-21 13:03:31,2026-03-21 13:03:31
19022,Network Engineer,1,39072,1,2026-03-21 13:04:21,2026-03-21 13:04:21
19023,Production engineer planning,1,39072,1,2026-03-21 13:04:21,2026-03-21 13:04:21
19024,project Engineer,1,39072,1,2026-03-21 13:04:21,2026-03-21 13:04:21
19025,Design &amp; Implementing in network infrastructure,1,39072,1,2026-03-21 13:04:21,2026-03-21 13:04:21
19026,hardware engineer,1,39072,1,2026-03-21 13:05:29,2026-03-21 13:05:29
19027,test engineer,1,39072,1,2026-03-21 13:05:29,2026-03-21 13:05:29
19028,Game Developing,1,39072,1,2026-03-21 13:05:29,2026-03-21 13:05:29
19029,production engineer,1,39072,1,2026-03-21 13:05:29,2026-03-21 13:05:29
19030,Production support engineer,1,39072,1,2026-03-21 13:05:29,2026-03-21 13:05:29
19031,PHPframework,1,5014,1,2026-03-21 13:10:45,2026-03-21 13:10:45
19032,PHP language,1,5014,1,2026-03-21 13:24:14,2026-03-21 13:24:14
19033,Customer analyst,1,19,1,2026-03-24 13:33:09,2026-03-24 13:33:09
19034,CRM management,1,19,1,2026-03-24 13:33:09,2026-03-24 13:33:09
19035,Leadsquared,1,39384,1,2026-03-24 18:22:53,2026-03-24 18:22:53
19036,Leadsquare,1,39384,1,2026-03-24 18:22:53,2026-03-24 18:22:53
19037,backend developer,1,39001,1,2026-03-25 11:41:35,2026-03-25 11:41:35
19038,Backend development,1,39340,1,2026-03-26 11:20:58,2026-03-26 11:20:58
19039,backend support,1,39340,1,2026-03-26 11:20:58,2026-03-26 11:20:58
19040,detail-oriented,1,39340,1,2026-03-26 11:39:50,2026-03-26 11:39:50
19041,Detail Oriented,1,39340,1,2026-03-26 11:39:50,2026-03-26 11:39:50
19042,Expertise in backend engineering with Java Spring Boot and Python complemented by frontend development using React and Nextjs API design databases and cloud services,1,39340,1,2026-03-26 11:40:44,2026-03-26 11:40:44
19043,legal expertise,1,39256,1,2026-03-30 15:41:42,2026-03-30 15:41:42
19044,contract drafting,1,39256,1,2026-03-30 15:41:42,2026-03-30 15:41:42
19045,responsive ui,1,313,1,2026-03-30 15:42:07,2026-03-30 15:42:07
19046,usability focus,1,313,1,2026-03-30 15:42:07,2026-03-30 15:42:07
19047,custom app development,1,313,1,2026-03-30 15:42:07,2026-03-30 15:42:07
19048,closing ability,1,5014,1,2026-03-31 11:05:20,2026-03-31 11:05:20
19049,problem diagnosis,1,5014,1,2026-03-31 11:05:35,2026-03-31 11:05:35
19050,debugging skill,1,5014,1,2026-03-31 11:15:02,2026-03-31 11:15:02
19051,cloud optimization,1,5014,1,2026-03-31 11:15:02,2026-03-31 11:15:02
19052,Stock Market Analyst,1,5014,1,2026-03-31 11:17:39,2026-03-31 11:17:39
19053,risk mitigation,1,5014,1,2026-03-31 11:32:00,2026-03-31 11:32:00
19054,strategic input,1,5014,1,2026-03-31 11:32:32,2026-03-31 11:32:32
19055,area manager,1,39360,1,2026-03-31 17:00:40,2026-03-31 17:00:40
19056,Area management,1,39360,1,2026-03-31 17:00:40,2026-03-31 17:00:40
19057,Technical Chat Support,1,31884,1,2026-03-31 17:03:37,2026-03-31 17:03:37
19058,Tech support,1,31884,1,2026-03-31 17:03:37,2026-03-31 17:03:37
19059,client advisory,1,5014,1,2026-04-01 14:56:05,2026-04-01 14:56:05
19060,return generation,1,5014,1,2026-04-01 16:20:06,2026-04-01 16:20:06
19061,A3,1,5014,1,2026-04-01 18:47:20,2026-04-01 18:47:20
19062,Product demonstration and consultant,1,19,1,2026-04-02 12:58:37,2026-04-02 12:58:37
19063,Implementation Consultant,1,19,1,2026-04-02 12:58:37,2026-04-02 12:58:37
19064,test,1,639,1,2026-04-02 15:10:46,2026-04-02 15:10:46
19065,technical knowledge,1,5014,1,2026-04-02 15:25:51,2026-04-02 15:25:51
19066,problem diagnosisss,1,38941,1,2026-04-02 15:45:39,2026-04-02 15:45:39
19067,escalation handling,1,38941,1,2026-04-02 15:46:17,2026-04-02 15:46:17
19068,ticket resolution,1,38941,1,2026-04-02 15:46:17,2026-04-02 15:46:17
19069,status reporting,1,38941,1,2026-04-02 16:03:01,2026-04-02 16:03:01
19070,software proficiency,1,5014,1,2026-04-04 11:37:22,2026-04-04 11:37:22
19071,monitoring implementation,1,5014,1,2026-04-04 11:37:22,2026-04-04 11:37:22
19072,safety enforcement,1,18,1,2026-04-07 12:22:06,2026-04-07 12:22:06
19073,production monitoring,1,18,1,2026-04-07 12:22:06,2026-04-07 12:22:06
19074,reporting quality,1,18,1,2026-04-07 12:22:06,2026-04-07 12:22:06
19075,process compliance,1,18,1,2026-04-07 12:22:06,2026-04-07 12:22:06
19076,quality management,1,39314,1,2026-04-08 12:08:17,2026-04-08 12:08:17
19077,Quality Management Systems (QMS),1,39314,1,2026-04-08 12:08:17,2026-04-08 12:08:17
19078,Management Expert,1,39314,1,2026-04-08 12:08:17,2026-04-08 12:08:17
19079,Implementor,1,39314,1,2026-04-08 12:42:26,2026-04-08 12:42:26
19080,Office Assitant,1,39314,1,2026-04-08 12:42:26,2026-04-08 12:42:26
19081,Application Support Engineer,1,38872,1,2026-04-08 12:54:04,2026-04-08 12:54:04
19082,Technical Field Assistant,1,38872,1,2026-04-08 12:54:04,2026-04-08 12:54:04
19083,analyst,1,39314,1,2026-04-08 15:13:01,2026-04-08 15:13:01
19084,Research Associate,1,39314,1,2026-04-08 15:13:02,2026-04-08 15:13:02
19085,Artificial Intelligence Analyst,1,39314,1,2026-04-08 15:13:02,2026-04-08 15:13:02
19086,R2R analyst,1,39314,1,2026-04-08 15:13:02,2026-04-08 15:13:02
19087,Housekeeping executive,1,39314,1,2026-04-08 15:23:16,2026-04-08 15:23:16
19088,Assistant manager,1,39314,1,2026-04-08 15:23:16,2026-04-08 15:23:16
19089,Housekeeping Management,1,39314,1,2026-04-08 15:23:16,2026-04-08 15:23:16
19090,Housekeeping services,1,39314,1,2026-04-08 15:23:16,2026-04-08 15:23:16
19091,assistant branch manager,1,39314,1,2026-04-08 15:23:16,2026-04-08 15:23:16
19092,Sales Assistant,1,39314,1,2026-04-08 15:23:16,2026-04-08 15:23:16
19093,full stack development using mern stack,1,39335,1,2026-04-09 16:01:16,2026-04-09 16:01:16
19094,Full-Stack Development,1,39335,1,2026-04-09 16:01:16,2026-04-09 16:01:16
19095,"frontend developement, Backend development , fullstack web app development",1,39335,1,2026-04-09 16:01:16,2026-04-09 16:01:16
19096,Driver,1,639,1,2026-04-09 16:43:43,2026-04-09 16:43:43
19097,technology versatility,1,639,1,2026-04-10 11:29:15,2026-04-10 11:29:15
19098,Culinary Techniques,1,39314,1,2026-04-10 11:30:52,2026-04-10 11:30:52
19099,Food Safety and Sanitation,1,39314,1,2026-04-10 11:30:52,2026-04-10 11:30:52
19100,Creativity and Innovation,1,39314,1,2026-04-10 11:30:53,2026-04-10 11:30:53
19101,Recipe Standardization,1,39314,1,2026-04-10 11:30:53,2026-04-10 11:30:53
19102,ui implementation,1,39072,1,2026-04-10 11:32:25,2026-04-10 11:32:25
19103,api design,1,39072,1,2026-04-10 11:32:25,2026-04-10 11:32:25
19104,SEO optimization,1,639,1,2026-04-10 11:56:35,2026-04-10 11:56:35
19105,Content management systems (CMS),1,639,1,2026-04-10 11:56:35,2026-04-10 11:56:35
19106,deployment proficiency,1,639,1,2026-04-10 12:10:16,2026-04-10 12:10:16
19107,Yash1,1,639,1,2026-04-10 16:00:15,2026-04-10 16:00:15
19108,Yash2,1,639,1,2026-04-10 16:00:15,2026-04-10 16:00:15
19109,Piano proficiency,1,39314,1,2026-04-10 17:32:38,2026-04-10 17:32:38
19110,Music theory knowledge,1,39314,1,2026-04-10 17:32:38,2026-04-10 17:32:38
19111,Patience,1,39314,1,2026-04-10 17:32:38,2026-04-10 17:32:38
19112,Figma for lesson design,1,39314,1,2026-04-10 17:32:38,2026-04-10 17:32:38
19113, adfja dfaj dakdfj adfj aldkfj adkjfak flak dfakd flakdjf akjdf aldfj lakdjf alkdjf alkdjf alkdjf akldfj alkdjfalkdjf alkdfja dkfja dkjfa dlfkjaldkf adlkfj aldkfj aldkfj aldkfj alkdfj a,1,39314,1,2026-04-10 17:32:38,2026-04-10 17:32:38
19114,stack integration,1,639,1,2026-04-11 10:52:17,2026-04-11 10:52:17
19115,end to end,1,639,1,2026-04-11 10:52:17,2026-04-11 10:52:17
19116,Roadmapping,1,39256,1,2026-04-11 11:57:58,2026-04-11 11:57:58
19117,Agile Methodology,1,39256,1,2026-04-11 12:37:32,2026-04-11 12:37:32
19118,Responsive Design,1,639,1,2026-04-13 12:39:16,2026-04-13 12:39:16
19119,React,1,639,1,2026-04-13 12:39:16,2026-04-13 12:39:16
19120,browser compatibility,1,639,1,2026-04-13 12:41:59,2026-04-13 12:41:59
19121,Clinical expertise,1,38860,1,2026-04-13 16:31:03,2026-04-13 16:31:03
19122,Project management (Agile methodology),1,38860,1,2026-04-13 16:31:03,2026-04-13 16:31:03
19123,Regulatory compliance knowledge,1,38860,1,2026-04-13 16:31:03,2026-04-13 16:31:03
19124,Electronic health record (EHR) systems,1,38860,1,2026-04-13 16:31:03,2026-04-13 16:31:03
19125,Project Management (Agile/Scrum),1,38860,1,2026-04-13 16:37:39,2026-04-13 16:37:39
19126,Collaboration,1,38860,1,2026-04-13 17:00:58,2026-04-13 17:00:58
19127,Tax compliance knowledge,1,38860,1,2026-04-14 12:51:28,2026-04-14 12:51:28
19128,"Proficiency in tax software (e.g., Intuit ProConnect, Thomson Reuters)",1,38860,1,2026-04-14 12:51:28,2026-04-14 12:51:28
19129,Data analysis skills,1,38860,1,2026-04-14 12:51:28,2026-04-14 12:51:28
19130,Understanding of tax regulations and laws,1,38860,1,2026-04-14 12:51:28,2026-04-14 12:51:28
19131,Assessment and Evaluation,1,39311,1,2026-04-14 13:30:16,2026-04-14 13:30:16
19132,Collaboration Tools (e.g. Google Classroom),1,39311,1,2026-04-14 13:30:16,2026-04-14 13:30:16
19133,infrastructure automation,1,39311,1,2026-04-16 13:30:34,2026-04-16 13:30:34
19134,multitasking ability,1,38872,1,2026-04-16 13:36:12,2026-04-16 13:36:12
19135,creative input,1,38872,1,2026-04-16 13:36:12,2026-04-16 13:36:12
19136,Rest Api,1,39001,1,2026-04-17 12:03:08,2026-04-17 12:03:08
19137,Artistic Techniques,1,39335,1,2026-04-17 15:05:50,2026-04-17 15:05:50
19138,Project Management (Agile),1,39335,1,2026-04-17 15:46:30,2026-04-17 15:46:30
19139,ISO 9001 Standards,1,38860,1,2026-04-17 16:54:07,2026-04-17 16:54:07
