id,group_id,menu_permission,event_permission,status,added_by,owner_id,is_deleted,create_date,modify_date
1699,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40213,40213,0,2026-06-04 11:10:10,2026-06-04 11:10:10
1700,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40214,40214,0,2026-06-04 11:14:48,2026-06-04 11:14:48
1701,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40214,40214,0,2026-06-04 11:14:48,2026-06-04 11:14:48
1702,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40214,40214,0,2026-06-04 11:14:48,2026-06-04 11:14:48
1703,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40214,40214,0,2026-06-04 11:14:48,2026-06-04 11:14:48
1704,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40215,40215,0,2026-06-04 18:10:08,2026-06-04 18:10:08
1705,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40215,40215,0,2026-06-04 18:10:08,2026-06-04 18:10:08
1706,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40215,40215,0,2026-06-04 18:10:08,2026-06-04 18:10:08
1707,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40215,40215,0,2026-06-04 18:10:08,2026-06-04 18:10:08
1708,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40216,40216,0,2026-06-04 18:26:10,2026-06-04 18:26:10
1709,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40216,40216,0,2026-06-04 18:26:10,2026-06-04 18:26:10
1710,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40216,40216,0,2026-06-04 18:26:10,2026-06-04 18:26:10
1711,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40216,40216,0,2026-06-04 18:26:10,2026-06-04 18:26:10
1712,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40217,40217,0,2026-06-04 18:30:18,2026-06-04 18:30:18
1713,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40217,40217,0,2026-06-04 18:30:18,2026-06-04 18:30:18
1714,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40217,40217,0,2026-06-04 18:30:18,2026-06-04 18:30:18
1715,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40217,40217,0,2026-06-04 18:30:18,2026-06-04 18:30:18
1716,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40218,40218,0,2026-06-05 11:14:14,2026-06-05 11:14:14
1717,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40218,40218,0,2026-06-05 11:14:14,2026-06-05 11:14:14
1718,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40218,40218,0,2026-06-05 11:14:14,2026-06-05 11:14:14
1719,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40218,40218,0,2026-06-05 11:14:14,2026-06-05 11:14:14
1720,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40219,40219,0,2026-06-05 11:18:12,2026-06-05 11:18:12
1721,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40219,40219,0,2026-06-05 11:18:12,2026-06-05 11:18:12
1722,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40219,40219,0,2026-06-05 11:18:12,2026-06-05 11:18:12
1723,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40219,40219,0,2026-06-05 11:18:12,2026-06-05 11:18:12
1724,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40220,40220,0,2026-06-05 12:24:53,2026-06-05 12:24:53
1725,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40220,40220,0,2026-06-05 12:24:53,2026-06-05 12:24:53
1726,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40220,40220,0,2026-06-05 12:24:53,2026-06-05 12:24:53
1727,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40220,40220,0,2026-06-05 12:24:53,2026-06-05 12:24:53
1728,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40221,40221,0,2026-06-05 16:23:54,2026-06-05 16:23:54
1729,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40221,40221,0,2026-06-05 16:23:54,2026-06-05 16:23:54
1730,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40221,40221,0,2026-06-05 16:23:54,2026-06-05 16:23:54
1731,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40221,40221,0,2026-06-05 16:23:54,2026-06-05 16:23:54
1732,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40222,40222,0,2026-06-05 16:51:07,2026-06-05 16:51:07
1733,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40222,40222,0,2026-06-05 16:51:07,2026-06-05 16:51:07
1734,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40222,40222,0,2026-06-05 16:51:07,2026-06-05 16:51:07
1735,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40222,40222,0,2026-06-05 16:51:07,2026-06-05 16:51:07
1736,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40223,40223,0,2026-06-05 17:46:49,2026-06-05 17:46:49
1737,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40223,40223,0,2026-06-05 17:46:49,2026-06-05 17:46:49
1738,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40223,40223,0,2026-06-05 17:46:49,2026-06-05 17:46:49
1739,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40223,40223,0,2026-06-05 17:46:49,2026-06-05 17:46:49
1740,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40224,40224,0,2026-06-05 18:04:22,2026-06-05 18:04:22
1741,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40224,40224,0,2026-06-05 18:04:22,2026-06-05 18:04:22
1742,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40224,40224,0,2026-06-05 18:04:22,2026-06-05 18:04:22
1743,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40224,40224,0,2026-06-05 18:04:22,2026-06-05 18:04:22
1744,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40225,40225,0,2026-06-05 18:43:35,2026-06-05 18:43:35
1745,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40225,40225,0,2026-06-05 18:43:35,2026-06-05 18:43:35
1746,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40225,40225,0,2026-06-05 18:43:35,2026-06-05 18:43:35
1747,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40225,40225,0,2026-06-05 18:43:35,2026-06-05 18:43:35
1748,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40226,40226,0,2026-06-05 23:28:12,2026-06-05 23:28:12
1749,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40226,40226,0,2026-06-05 23:28:12,2026-06-05 23:28:12
1750,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40226,40226,0,2026-06-05 23:28:12,2026-06-05 23:28:12
1751,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40226,40226,0,2026-06-05 23:28:12,2026-06-05 23:28:12
1752,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40227,40227,0,2026-06-05 23:54:10,2026-06-05 23:54:10
1753,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40227,40227,0,2026-06-05 23:54:10,2026-06-05 23:54:10
1754,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40227,40227,0,2026-06-05 23:54:10,2026-06-05 23:54:10
1755,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40227,40227,0,2026-06-05 23:54:10,2026-06-05 23:54:10
1756,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40228,40228,0,2026-06-06 01:14:05,2026-06-06 01:14:05
1757,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40228,40228,0,2026-06-06 01:14:05,2026-06-06 01:14:05
1758,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40228,40228,0,2026-06-06 01:14:05,2026-06-06 01:14:05
1759,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40228,40228,0,2026-06-06 01:14:05,2026-06-06 01:14:05
1760,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40229,40229,0,2026-06-06 11:29:49,2026-06-06 11:29:49
1761,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40229,40229,0,2026-06-06 11:29:49,2026-06-06 11:29:49
1762,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40229,40229,0,2026-06-06 11:29:49,2026-06-06 11:29:49
1763,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40229,40229,0,2026-06-06 11:29:49,2026-06-06 11:29:49
1764,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40230,40230,0,2026-06-06 11:49:36,2026-06-06 11:49:36
1765,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40230,40230,0,2026-06-06 11:49:36,2026-06-06 11:49:36
1766,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40230,40230,0,2026-06-06 11:49:36,2026-06-06 11:49:36
1767,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40230,40230,0,2026-06-06 11:49:36,2026-06-06 11:49:36
1768,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40231,40231,0,2026-06-06 11:52:50,2026-06-06 11:52:50
1769,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40231,40231,0,2026-06-06 11:52:50,2026-06-06 11:52:50
1770,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40231,40231,0,2026-06-06 11:52:50,2026-06-06 11:52:50
1771,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40231,40231,0,2026-06-06 11:52:50,2026-06-06 11:52:50
1772,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40232,40232,0,2026-06-06 11:55:58,2026-06-06 11:55:58
1773,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40232,40232,0,2026-06-06 11:55:58,2026-06-06 11:55:58
1774,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40232,40232,0,2026-06-06 11:55:58,2026-06-06 11:55:58
1775,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40232,40232,0,2026-06-06 11:55:58,2026-06-06 11:55:58
1776,1,"[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""4\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""10\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40233,40233,0,2026-06-06 11:59:12,2026-06-06 11:59:12
1777,2,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""13\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""6\"",\""7\"",\""8\"",\""9\"",\""11\"",\""12\"",\""13\"",\""14\"",\""15\""]",1,40233,40233,0,2026-06-06 11:59:12,2026-06-06 11:59:12
1778,3,"[\""1\"",\""2\"",\""5\"",\""6\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""2\"",\""3\"",\""5\"",\""9\"",\""12\"",\""13\"",\""14\""]",1,40233,40233,0,2026-06-06 11:59:12,2026-06-06 11:59:12
1779,4,"[\""1\"",\""7\"",\""8\"",\""14\""]","[\""1\"",\""10\"",\""12\""]",1,40233,40233,0,2026-06-06 11:59:12,2026-06-06 11:59:12
