id,notification_id,user_id,is_deleted,create_date
156,15921,38860,0,2026-06-26 17:51:42
157,15919,38860,0,2026-06-26 17:51:42
158,15918,38860,0,2026-06-26 17:51:42
159,15917,38860,0,2026-06-26 17:51:42
160,15916,38860,0,2026-06-26 17:51:42
161,15915,38860,0,2026-06-26 17:51:42
162,15914,38860,0,2026-06-26 17:51:42
163,15913,38860,0,2026-06-26 17:51:42
164,15912,38860,0,2026-06-26 17:51:42
165,15911,38860,0,2026-06-26 17:51:42
166,15902,38860,0,2026-06-26 17:51:42
167,15899,38860,0,2026-06-26 17:51:42
168,15898,38860,0,2026-06-26 17:51:42
169,15897,38860,0,2026-06-26 17:51:42
170,15890,38860,0,2026-06-26 17:51:42
171,15884,38860,0,2026-06-26 17:51:42
172,15873,38860,0,2026-06-26 17:51:42
173,15872,38860,0,2026-06-26 17:51:42
174,15870,38860,0,2026-06-26 17:51:42
175,15868,38860,0,2026-06-26 17:51:42
176,15866,38860,0,2026-06-26 17:51:42
177,15858,38860,0,2026-06-26 17:51:42
178,15857,38860,0,2026-06-26 17:51:42
179,15854,38860,0,2026-06-26 17:51:42
180,15853,38860,0,2026-06-26 17:51:42
181,15852,38860,0,2026-06-26 17:51:42
182,15850,38860,0,2026-06-26 17:51:42
183,15849,38860,0,2026-06-26 17:51:42
184,15838,38860,0,2026-06-26 17:51:42
185,15837,38860,0,2026-06-26 17:51:42
186,15834,38860,0,2026-06-26 17:51:42
187,15833,38860,0,2026-06-26 17:51:42
188,15832,38860,0,2026-06-26 17:51:42
189,15826,38860,0,2026-06-26 17:51:42
190,15821,38860,0,2026-06-26 17:51:42
191,15820,38860,0,2026-06-26 17:51:42
192,15818,38860,0,2026-06-26 17:51:42
193,15816,38860,0,2026-06-26 17:51:42
194,15815,38860,0,2026-06-26 17:51:42
195,15800,38860,0,2026-06-26 17:51:42
196,15799,38860,0,2026-06-26 17:51:42
197,15768,38860,0,2026-06-26 17:51:42
198,15745,38860,0,2026-06-26 17:51:42
199,15707,38860,0,2026-06-26 17:51:42
200,15704,38860,0,2026-06-26 17:51:42
201,15703,38860,0,2026-06-26 17:51:42
202,15700,38860,0,2026-06-26 17:51:42
203,15699,38860,0,2026-06-26 17:51:42
204,15696,38860,0,2026-06-26 17:51:42
205,15693,38860,0,2026-06-26 17:51:42
206,15692,38860,0,2026-06-26 17:51:42
207,15685,38860,0,2026-06-26 17:51:42
208,15684,38860,0,2026-06-26 17:51:42
209,15679,38860,0,2026-06-26 17:51:42
210,15674,38860,0,2026-06-26 17:51:42
211,15669,38860,0,2026-06-26 17:51:42
212,15667,38860,0,2026-06-26 17:51:42
213,15666,38860,0,2026-06-26 17:51:42
214,15665,38860,0,2026-06-26 17:51:42
215,15661,38860,0,2026-06-26 17:51:42
216,15637,38860,0,2026-06-26 17:51:42
217,15605,38860,0,2026-06-26 17:51:42
218,15596,38860,0,2026-06-26 17:51:42
219,15595,38860,0,2026-06-26 17:51:42
220,15586,38860,0,2026-06-26 17:51:42
221,15529,38860,0,2026-06-26 17:51:42
222,15528,38860,0,2026-06-26 17:51:42
223,15527,38860,0,2026-06-26 17:51:42
224,15522,38860,0,2026-06-26 17:51:42
225,15521,38860,0,2026-06-26 17:51:42
226,15509,38860,0,2026-06-26 17:51:42
227,15499,38860,0,2026-06-26 17:51:42
228,15477,38860,0,2026-06-26 17:51:42
229,15473,38860,0,2026-06-26 17:51:42
230,15468,38860,0,2026-06-26 17:51:42
231,15464,38860,0,2026-06-26 17:51:42
232,15455,38860,0,2026-06-26 17:51:42
233,15454,38860,0,2026-06-26 17:51:42
234,15453,38860,0,2026-06-26 17:51:42
235,15440,38860,0,2026-06-26 17:51:42
236,15434,38860,0,2026-06-26 17:51:42
237,15958,38860,0,2026-06-26 17:51:42
238,15954,38860,0,2026-06-26 17:51:42
239,15951,38860,0,2026-06-26 17:51:42
240,15946,38860,0,2026-06-26 17:51:42
241,15944,38860,0,2026-06-26 17:51:42
242,15936,38860,0,2026-06-26 17:51:42
243,15935,38860,0,2026-06-26 17:51:42
244,15934,38860,0,2026-06-26 17:51:42
245,15933,38860,0,2026-06-26 17:51:42
246,15923,38860,0,2026-06-26 17:51:42
247,15922,38860,0,2026-06-26 17:51:42
248,15921,38860,0,2026-06-26 17:51:42
249,15919,38860,0,2026-06-26 17:51:42
250,15918,38860,0,2026-06-26 17:51:42
251,15917,38860,0,2026-06-26 17:51:42
252,15916,38860,0,2026-06-26 17:51:42
253,15915,38860,0,2026-06-26 17:51:42
254,15914,38860,0,2026-06-26 17:51:42
255,15913,38860,0,2026-06-26 17:51:42
256,15912,38860,0,2026-06-26 17:51:42
257,15911,38860,0,2026-06-26 17:51:42
258,15902,38860,0,2026-06-26 17:51:42
259,15899,38860,0,2026-06-26 17:51:42
260,15898,38860,0,2026-06-26 17:51:42
261,15897,38860,0,2026-06-26 17:51:42
262,15890,38860,0,2026-06-26 17:51:42
263,15884,38860,0,2026-06-26 17:51:42
264,15873,38860,0,2026-06-26 17:51:42
265,15872,38860,0,2026-06-26 17:51:42
266,15870,38860,0,2026-06-26 17:51:42
267,15868,38860,0,2026-06-26 17:51:42
268,15866,38860,0,2026-06-26 17:51:42
269,15858,38860,0,2026-06-26 17:51:42
270,15857,38860,0,2026-06-26 17:51:42
271,15854,38860,0,2026-06-26 17:51:42
272,15853,38860,0,2026-06-26 17:51:42
273,15852,38860,0,2026-06-26 17:51:42
274,15850,38860,0,2026-06-26 17:51:42
275,15849,38860,0,2026-06-26 17:51:42
276,15838,38860,0,2026-06-26 17:51:42
277,15837,38860,0,2026-06-26 17:51:42
278,15834,38860,0,2026-06-26 17:51:42
279,15833,38860,0,2026-06-26 17:51:42
280,15832,38860,0,2026-06-26 17:51:42
281,15826,38860,0,2026-06-26 17:51:42
282,15821,38860,0,2026-06-26 17:51:42
283,15820,38860,0,2026-06-26 17:51:42
284,15818,38860,0,2026-06-26 17:51:42
