id,user,university,course,course_type,state,city,not_applicable,starting_date,ending_date,ongoing,country,ishighest,certificate,status,created_by,is_deleted,create_date,modify_date
1517,20229,20882,1219,1,4021,154084,0,2016-03-01,2026-03-04,1,101,0,,1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1518,20229,20882,1220,1,4021,154084,0,2014-03-03,2026-03-04,1,101,0,,1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1519,20275,643,1215,2,,,0,2025-04-01,2026-03-04,1,,0,,1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1520,20275,20269,33,1,4022,133230,0,2024-05-28,2026-03-04,1,101,0,,1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1521,20275,20883,1615,1,4022,132005,0,2021-01-01,2026-03-04,1,101,0,,1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1522,20331,531,1208,1,,,0,2006-06-18,2026-03-04,1,101,1,,1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1523,20345,482,1269,1,4008,131567,0,2021-08-25,2026-03-04,1,101,1,,1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1524,20362,4963,1385,1,4013,132578,0,2023-09-25,2026-03-04,1,101,1,"uploads/document/1758809155_4bcb52b400ebc2819c29.pdf,uploads/document/1758809155_8a11d7b904060e3aa33c.pdf,uploads/document/1758809155_b012a428a129c351a8c4.pdf,uploads/document/1758809155_2ef8a360e4678befc807.pdf,",1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1525,20393,20884,1550,1,4037,132744,0,2018-04-01,2026-03-04,1,101,1,,1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1526,20403,20777,1190,1,4007,132032,0,2019-10-24,2026-03-04,1,101,1,,1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1527,20428,20885,1198,1,4022,131953,0,2019-01-13,2026-03-04,1,101,1,,1,,0,2025-09-25 00:00:00,2026-03-27 00:00:00
1528,20460,20886,1239,1,4011,133490,0,2016-08-01,2026-03-04,1,101,1,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1529,20483,20646,1300,1,4022,131953,0,2021-10-15,2026-03-04,1,101,1,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1530,20520,20888,1206,1,4025,58076,0,2020-09-26,2026-03-04,1,101,1,"uploads/document/1758860175_0dc7858fe26844670194.jpg,",1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1531,20551,20889,1238,1,4035,133763,0,2022-09-05,2026-03-04,1,101,0,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1532,20551,20890,1238,1,4035,133763,0,2019-06-24,2026-03-04,1,101,0,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1533,20603,9722,1220,1,4021,131821,0,2000-08-17,2026-03-04,1,101,0,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1534,20603,5208,1219,1,4021,131821,0,2010-08-19,2026-03-04,1,101,0,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1535,20603,20340,1233,1,4022,133230,0,2024-01-01,2026-03-04,1,101,1,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1536,20622,20891,1187,1,4022,131876,0,2021-04-14,2026-03-04,1,101,0,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1537,20548,20892,1239,1,4008,133024,0,2021-12-13,2026-03-04,1,101,0,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1538,20548,20893,1538,1,4008,133024,0,2019-07-26,2026-03-04,1,101,0,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1539,20548,20894,1537,1,4008,133024,0,2018-06-26,2026-03-04,1,101,0,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1540,20657,20777,1210,1,4021,154133,0,2024-06-10,2026-03-04,1,101,1,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1541,20707,20895,1219,1,4007,134211,0,2019-09-26,2026-03-04,1,101,1,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1542,20713,20896,1213,1,4035,154134,0,2022-09-01,2026-03-04,1,101,1,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1543,20712,753,1215,1,4022,132941,0,2021-08-10,2026-03-04,1,101,1,"uploads/document/1758891540_054c9404fbcc2a5dd86c.jpg,",1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1544,20708,20331,1236,1,4022,134040,0,2019-06-22,2026-03-04,1,101,0,"uploads/document/1758893335_230502e37e98d5213807.jpg,",1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1545,20708,20897,1198,1,4022,134040,0,2018-07-13,2026-03-04,1,101,0,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1546,20708,11320,1205,1,4022,134040,0,2016-07-16,2026-03-04,1,101,0,"uploads/document/1758893572_bee81348342545f6a408.jpg,",1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1547,20805,651,1199,1,4035,133301,0,2021-06-26,2026-03-04,1,101,1,,1,,0,2025-09-26 00:00:00,2026-03-27 00:00:00
1548,20835,805,1213,1,4022,57777,0,2020-09-26,2026-03-04,1,101,0,,1,,0,2025-09-27 00:00:00,2026-03-27 00:00:00
1549,20848,1128,1213,1,4021,131679,0,2022-08-31,2026-03-04,1,101,1,,1,,0,2025-09-27 00:00:00,2026-03-27 00:00:00
1550,20962,5208,1219,1,4021,154084,0,2014-04-01,2026-03-04,1,101,1,,1,,0,2025-09-27 00:00:00,2026-03-27 00:00:00
1551,21081,20750,1205,1,4037,154136,0,2012-02-10,2026-03-04,1,101,0,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1552,21081,20750,1198,1,4037,154136,0,2013-09-27,2026-03-04,1,101,0,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1553,21081,83,1585,1,4037,154136,0,2015-10-22,2026-03-04,1,101,0,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1554,21081,20902,1287,1,4037,154136,0,2020-02-10,2026-03-04,1,101,1,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1555,21103,20906,1621,1,4040,132581,0,2018-07-20,2026-03-04,1,101,0,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1556,21103,627,1385,2,,,0,2024-07-17,2026-03-04,1,,0,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1557,21103,1033,1225,1,4040,132581,0,2020-10-15,2026-03-04,1,101,0,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1558,21124,20907,1184,2,,,0,2024-03-07,2026-03-04,1,,1,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1559,21137,20848,1233,1,4022,132958,0,2018-07-01,2026-03-04,1,101,1,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1560,21167,20908,1239,1,4039,132166,0,2013-07-01,2026-03-04,1,101,1,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1561,21207,20909,1190,1,4022,131868,0,2024-04-01,2026-03-04,1,101,1,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1562,21227,20910,1233,1,4014,132273,0,2016-08-01,2026-03-04,1,101,1,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1563,21271,20911,1622,1,4030,57606,0,2018-06-01,2026-03-04,1,101,1,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1564,21309,133,1190,2,,,0,2021-11-05,2026-03-04,1,,1,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1565,17618,264,1615,1,4007,57988,0,2025-09-28,2026-03-04,1,101,1,"uploads/document/1759070371_c3bb561b6846698bf3a5.pdf,",1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1566,21372,544,1623,1,4007,132340,0,2020-07-28,2026-03-04,1,101,1,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1567,21431,18701,1624,1,4021,133210,0,2024-08-01,2026-03-04,1,101,1,,1,,0,2025-09-28 00:00:00,2026-03-27 00:00:00
1568,21486,20283,33,2,,,0,2025-07-14,2026-03-04,1,,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1569,21413,827,1233,1,4016,131676,0,2022-08-08,2026-03-04,1,101,0,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1570,21413,14216,1205,1,4022,132958,0,2019-04-01,2026-03-04,1,101,0,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1571,21413,14216,1198,1,4022,132958,0,2021-04-01,2026-03-04,1,101,0,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1572,21490,666,1277,1,4035,154141,0,2016-04-09,2026-03-04,1,101,0,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1573,21547,20340,1184,2,,,0,2022-07-15,2026-03-04,1,,0,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1574,21547,1128,1233,1,4021,131679,0,2017-08-17,2026-03-04,1,101,0,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1575,21439,730,1233,2,,,0,2025-03-01,2026-03-04,1,,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1576,21575,72,1225,1,4037,851129,0,2018-09-29,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1577,21589,20777,1340,1,4021,132032,0,2020-06-09,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1578,21611,170,1435,1,4030,57606,0,2013-06-01,2026-03-04,1,101,0,"uploads/document/1759133127_3a0a74bdb94df5399389.jpg,",1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1579,21629,47,1206,1,4022,57654,0,2019-07-10,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1580,21643,156,1625,1,4030,57606,0,2023-06-26,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1581,21649,649,1241,1,4035,131517,0,2021-06-08,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1582,21647,20912,1186,1,4030,57606,0,2021-06-01,2026-03-04,1,101,1,"uploads/document/1759139944_a76699abf48c3297c121.jpg,uploads/document/1759139944_f897dac02057dcee83a3.jpg,",1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1583,21652,20777,1219,1,4021,154145,0,2022-09-29,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1584,21611,170,1233,1,4030,131900,0,2010-06-01,2026-03-04,1,101,0,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1585,21709,1767,33,1,4030,132329,0,2023-06-08,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1586,21749,543,1241,1,4015,132980,0,2021-11-22,2026-03-04,1,101,1,"uploads/document/1759154121_1ddfc31497a8eb45352d.pdf,",1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1587,21768,745,1094,1,4022,57601,0,2021-10-11,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1588,21775,103,1221,1,4022,132782,0,2021-08-01,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1589,21798,121,1185,1,4037,133386,0,2022-07-01,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1590,21824,20848,1233,1,4022,132958,0,2022-08-22,2026-03-04,1,101,0,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1591,21828,695,1317,1,4035,131517,0,2017-06-15,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1592,21840,20915,1628,1,4037,132138,0,2022-09-29,2026-03-04,1,101,1,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1593,21837,20916,1537,1,4008,57765,0,2013-03-14,2026-03-04,1,101,0,"uploads/document/1759166099_ee56411c10ab3c828c4d.jpg,",1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1594,21837,20917,1629,1,4008,57765,0,2015-06-13,2026-03-04,1,101,0,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1595,21837,439,1379,1,4008,57765,0,2019-05-20,2026-03-04,1,101,0,,1,,0,2025-09-29 00:00:00,2026-03-27 00:00:00
1596,21884,616,1184,1,4014,132201,0,2023-08-08,2026-03-04,1,101,0,,1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1597,21884,1048,1233,1,4014,132593,0,2016-08-10,2026-03-04,1,101,0,,1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1598,21904,20918,1198,1,4022,132142,0,2017-04-30,2026-03-04,1,101,1,,1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1599,21929,20919,1198,1,4020,133985,0,2014-09-30,2026-03-04,1,101,1,,1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1600,21928,20731,1220,1,4022,58035,0,2016-06-09,2026-03-04,1,101,0,"uploads/document/1759204362_68bb5bb1b4451253b247.jpg,",1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1601,21928,20731,1219,1,4022,58035,0,2018-04-27,2026-03-04,1,101,1,"uploads/document/1759204546_fd4489c37c93c83ed308.jpg,",1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1602,21954,61,1225,1,4030,133029,0,2022-08-01,2026-03-04,1,101,0,,1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1603,21984,5,263,1,4037,57816,0,2020-07-08,2026-03-04,1,101,1,,1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1604,21994,20474,1219,1,4021,154145,0,2020-11-08,2026-03-04,1,101,1,,1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1605,42,794,1109,1,4022,132005,0,2012-01-08,2026-03-04,1,101,1,"uploads/document/1759216382_2fd9766f26ee8c7eb42c.jpeg,",1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1606,22033,397,1186,1,4037,154114,0,2021-09-18,2026-03-04,1,101,1,"uploads/document/1759219715_191de57b20b1f514695e.jpg,",1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1607,22042,801,1184,2,,,0,2019-09-01,2026-03-04,1,,0,"uploads/document/1759221030_3e9833a0f6ca0c3eb195.pdf,",1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1608,22042,20245,1509,2,,,0,2015-06-01,2026-03-04,1,,0,"uploads/document/1759221094_f1ba867e6c1cdbf396ea.pdf,",1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1609,22037,745,1184,1,4022,132958,0,2019-07-01,2026-03-04,1,101,0,,1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1610,22037,741,1233,1,4022,132958,0,2016-07-01,2026-03-04,1,101,0,,1,,0,2025-09-30 00:00:00,2026-03-27 00:00:00
1611,22126,20777,1210,1,4021,154147,0,2021-12-11,2026-03-04,1,101,1,,1,,0,2025-10-01 00:00:00,2026-03-27 00:00:00
1612,22170,20777,1221,1,4021,154147,0,2020-08-05,2026-03-04,1,101,1,,1,,0,2025-10-01 00:00:00,2026-03-27 00:00:00
1613,22204,5,92,1,4037,132451,0,2018-07-04,2026-03-04,1,101,1,,1,,0,2025-10-01 00:00:00,2026-03-27 00:00:00
1614,22205,775,1221,1,4022,134327,0,2013-08-20,2026-03-04,1,101,0,,1,,0,2025-10-01 00:00:00,2026-03-27 00:00:00
1615,22220,569,1184,1,4015,133384,0,2023-08-01,2026-03-04,1,101,0,,1,,0,2025-10-01 00:00:00,2026-03-27 00:00:00
1616,22220,814,1210,1,4016,132075,0,2019-08-01,2026-03-04,1,101,0,,1,,0,2025-10-01 00:00:00,2026-03-27 00:00:00
1617,22245,69,1585,1,4037,134076,0,2022-10-05,2026-03-04,1,101,1,,1,,0,2025-10-01 00:00:00,2026-03-27 00:00:00
1618,22339,20350,1187,1,4008,133116,0,2013-06-11,2026-03-04,1,101,0,,1,,0,2025-10-02 00:00:00,2026-03-27 00:00:00
1619,22361,373,1190,1,4022,57828,0,2015-07-01,2026-03-04,1,101,1,"uploads/document/1759374629_1d0761fc6ce73b064948.jpg,",1,,0,2025-10-02 00:00:00,2026-03-27 00:00:00
1620,22455,222,1523,1,4007,57675,0,2016-04-02,2026-03-04,1,101,1,,1,,0,2025-10-02 00:00:00,2026-03-27 00:00:00
1621,22510,20922,1300,1,4039,132166,0,2024-09-05,2026-03-04,1,101,1,,1,,0,2025-10-02 00:00:00,2026-03-27 00:00:00
1622,22521,20923,1186,1,4039,132040,0,2018-08-01,2026-03-04,1,101,1,,1,,0,2025-10-02 00:00:00,2026-03-27 00:00:00
1623,22604,20340,1512,2,,,0,2024-07-01,2026-03-04,1,,1,,1,,0,2025-10-02 00:00:00,2026-03-27 00:00:00
1624,22643,763,1339,1,4022,57828,0,2023-08-28,2026-03-04,1,101,1,,1,,0,2025-10-02 00:00:00,2026-03-27 00:00:00
1625,22667,257,1585,1,4020,,0,2016-07-01,2026-03-04,1,101,1,,1,,0,2025-10-03 00:00:00,2026-03-27 00:00:00
1626,22854,343,1340,1,4026,57922,0,2023-08-24,2026-03-04,1,101,1,,1,,0,2025-10-03 00:00:00,2026-03-27 00:00:00
1627,22859,20554,1184,1,4022,147552,0,2009-05-03,2026-03-04,1,101,1,,1,,0,2025-10-03 00:00:00,2026-03-27 00:00:00
1628,22864,532,1051,1,,,0,2018-03-22,2026-03-04,1,,0,,1,,0,2025-10-03 00:00:00,2026-03-27 00:00:00
1629,22893,101,1221,2,,,0,2013-09-01,2026-03-04,1,,1,,1,,0,2025-10-03 00:00:00,2026-03-27 00:00:00
1630,22963,20319,1631,1,4014,131614,0,2012-04-01,2026-03-04,1,101,0,,1,,0,2025-10-03 00:00:00,2026-03-27 00:00:00
1631,22977,20925,1242,1,4008,133504,0,2011-08-01,2026-03-04,1,101,0,,1,,0,2025-10-03 00:00:00,2026-03-27 00:00:00
1632,22977,763,1185,1,4022,132782,0,2008-07-01,2026-03-04,1,101,0,,1,,0,2025-10-03 00:00:00,2026-03-27 00:00:00
1633,23030,20322,1223,1,4022,,0,2009-07-01,2026-03-04,1,101,1,,1,,0,2025-10-03 00:00:00,2026-03-27 00:00:00
1634,23079,763,1233,1,4022,132782,0,2022-04-20,2026-03-04,1,101,0,"uploads/document/1759518411_c19fd2022f9f7b142e31.pdf,",1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1635,23079,20926,1219,1,4022,154135,0,2020-03-25,2026-03-04,1,101,0,"uploads/document/1759518506_bee68e1ab038d0b4f3f0.pdf,",1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1636,23110,543,1339,1,4015,132980,0,2021-08-01,2026-03-04,1,101,1,,1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1637,23049,20848,1233,1,4021,154094,0,2024-10-25,2026-03-04,1,101,1,"uploads/document/1759551002_8ec1a3843cad0c5dd36d.jpg,",1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1638,22760,20929,1215,1,4031,58190,0,2023-04-01,2026-03-04,1,101,0,,1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1639,23162,20777,1210,1,4021,154147,0,2020-08-03,2026-03-04,1,101,1,,1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1640,23183,14,1206,1,4007,132360,0,2020-08-05,2026-03-04,1,101,1,,1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1641,23224,650,1216,2,,,0,2007-10-04,2026-03-04,1,,1,,1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1642,13491,20931,1635,1,4008,133588,0,1984-07-01,2026-03-04,1,101,1,,1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1643,23261,20932,1636,1,4007,154107,0,2021-05-01,2026-03-04,1,101,1,,1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1644,23292,543,1560,1,4015,132980,0,2016-07-15,2026-03-04,1,101,1,,1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1645,23312,20829,1221,1,4030,57606,0,2013-07-01,2026-03-04,1,101,0,,1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1646,22933,20933,1637,1,4008,154155,0,2021-12-20,2026-03-04,1,101,1,"uploads/document/1759595802_f6eeaec34c1056a0fbc7.jpeg,",1,,0,2025-10-04 00:00:00,2026-03-27 00:00:00
1647,23441,20934,1447,1,4022,133316,0,2021-07-01,2026-03-04,1,101,1,,1,,0,2025-10-05 00:00:00,2026-03-27 00:00:00
1648,23447,184,1369,1,4030,134310,0,2022-08-01,2026-03-04,1,101,1,,1,,0,2025-10-05 00:00:00,2026-03-27 00:00:00
1649,23450,1309,1199,1,4007,131853,0,2020-09-03,2026-03-04,1,101,1,,1,,0,2025-10-05 00:00:00,2026-03-27 00:00:00
1650,23502,20937,1639,1,4026,,0,2015-10-05,2026-03-04,1,101,1,,1,,0,2025-10-05 00:00:00,2026-03-27 00:00:00
1651,23570,190,1597,1,4030,57695,0,2023-07-26,2026-03-04,1,101,1,,1,,0,2025-10-05 00:00:00,2026-03-27 00:00:00
1652,23602,20938,1219,1,4030,147649,0,2008-03-01,2026-03-04,1,101,1,"uploads/document/1759678220_01d5b41e8808033556e8.jpg,",1,,0,2025-10-05 00:00:00,2026-03-27 00:00:00
1653,23665,529,1216,1,4013,58000,0,2023-08-01,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1654,23672,793,53,1,4030,154157,0,2019-05-02,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1655,23644,156,1213,1,4030,154157,0,2007-04-01,2026-03-04,1,101,0,"uploads/document/1759721115_6afeb5f2f51a3b18b041.jpg,",1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1656,23644,92,1524,2,,,0,2012-01-01,2026-03-04,1,,0,"uploads/document/1759721193_57fa9fbe5598a72dea33.jpg,",1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1657,23644,20867,1606,1,4030,57606,0,2007-06-01,2026-03-04,1,101,0,"uploads/document/1759721266_f5e2a529f91d79c1ce81.jpg,",1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1658,23768,61,1221,1,4037,57854,0,2019-07-10,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1659,23771,15689,1220,1,4037,133052,0,2014-10-06,2026-03-04,1,101,0,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1660,23771,20939,1198,1,4037,133052,0,2016-04-10,2026-03-04,1,101,0,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1661,23771,1028,1233,1,4022,132783,0,2021-09-04,2026-03-04,1,101,0,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1662,23793,872,1225,1,4853,154142,0,1995-03-02,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1663,23805,643,1255,1,4034,131905,0,2010-08-02,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1664,23807,5,1219,1,4021,154147,0,2020-07-08,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1665,23867,20532,1223,1,4030,154158,0,2014-03-01,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1666,23948,20716,1188,1,4022,57601,0,2021-01-01,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1667,23945,742,1213,1,4022,132384,0,2016-06-06,2026-03-04,1,101,0,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1668,23998,83,1188,1,4037,58039,0,2018-03-01,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1669,24051,2014,1219,1,4014,133466,0,2018-12-01,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1670,24059,801,263,1,4022,131953,0,2018-06-01,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1671,22267,99,12,1,4031,132032,0,2020-10-06,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1672,24101,20942,1092,1,4022,133580,0,2020-10-10,2026-03-04,1,101,1,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1673,14631,20842,1354,1,4007,131853,0,2012-08-01,2026-03-04,1,101,0,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1674,14631,5003,1381,1,4007,131853,0,2014-08-01,2026-03-04,1,101,0,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1675,14631,20322,1306,1,4007,131853,0,2007-08-01,2026-03-04,1,101,0,,1,,0,2025-10-06 00:00:00,2026-03-27 00:00:00
1676,24152,1148,1215,1,4022,131953,0,2023-08-24,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1677,24166,20943,1296,1,4022,132005,0,2013-07-18,2026-03-04,1,101,0,"uploads/document/1759802962_5785c89f60a1982112b0.jpg,",1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1678,24166,1158,1641,1,4013,58000,0,2007-08-22,2026-03-04,1,101,0,"uploads/document/1759803073_55b2ec386c79be73c054.jpg,",1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1679,24166,20944,1642,1,4027,133935,0,2004-05-28,2026-03-04,1,101,0,"uploads/document/1759803181_4a58d603690b5a351cd7.jpg,",1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1680,24188,1128,1233,2,,,0,2022-01-01,2026-03-04,1,,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1681,24207,60,1255,1,4027,132039,0,2011-10-07,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1682,24210,775,1233,1,4022,,0,2016-06-01,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1683,24256,706,1584,1,4012,133964,0,2010-07-15,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1684,24272,5056,1202,1,4853,142001,0,2014-08-19,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1685,24285,800,1340,1,4016,132418,0,2020-07-07,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1686,24304,155,1184,1,4030,133679,0,2021-06-01,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1687,24295,133,1221,2,,,0,2025-09-21,2026-03-04,1,,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1688,24295,20947,467,1,4021,131679,0,2024-07-15,2026-03-04,1,101,0,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1689,24303,820,1214,1,4016,133123,0,2014-07-07,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1690,24358,20568,1221,1,4021,154147,0,2021-08-04,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1691,24371,20483,1596,2,,,0,2024-05-15,2026-03-04,1,,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1692,24386,661,1299,1,4007,133999,0,2002-05-01,2026-03-04,1,101,1,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
1693,24459,20842,1225,1,4007,133999,0,2017-08-08,2026-03-04,1,101,0,,1,,0,2025-10-07 00:00:00,2026-03-27 00:00:00
